"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"42","[16504] SCOTT J. A. J. (2012)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.6269,0.2472,2.9559,0,0.114,0.091,0.06,0,0.0561,0.6841,0.000349296931641479,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"43","[16504] SCOTT J. A. J. (2012)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",97.7988,0.2345,2.9435,0,0.1042,0.0631,0,0,0.0167,0.5956,0.021,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"44","[16504] SCOTT J. A. J. (2012)","samp. SG-09-02","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2001 - 02",14.72055,14.72055,91.57867,91.57867,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.7616,0.2251,2.5276,0,0.1828,0.1061,0,0.000664207554750171,0.0348,0.804,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"45","[16504] SCOTT J. A. J. (2012)","samp. SG-09-07","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2002",14.71971,14.71971,91.575,91.575,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.2505,0.12,1.638,0.04,0.0779,0.0737,0,0.0092,0.0729,0.565,0.000347199166332611,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"46","[16504] SCOTT J. A. J. (2012)","samp. SG-09-07","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2002",14.71971,14.71971,91.575,91.575,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.0687,0.0784,0.816,0.06,0.055,0.0332,0.04,0.021,0.0229,0.3115,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"47","[16504] SCOTT J. A. J. (2012)","samp. SG-09-07","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2002",14.71971,14.71971,91.575,91.575,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.5499,0.1672,2.0478,0,0.0807,0.0626,0.0313,0.012,0.0163,0.464,0.03,0,0,0,0.04,0,0,0,0,0,0,0,"QUARTZ"
"48","[16504] SCOTT J. A. J. (2012)","samp. SG-09-37","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74223,14.74223,91.57175,91.57175,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.4603,0.2225,2.912,0,0.0933,0.102,0.1,0.05,0.0236,0.5983,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"49","[16504] SCOTT J. A. J. (2012)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.8682,0.2235,2.9936,0,0.1181,0.0791,0,0.019,0.1186,0.6053,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"50","[16504] SCOTT J. A. J. (2012)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",94.4352,0.248,4.1884,0,0.2483,0.1308,0,0,0.4613,0.6396,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"51","[16504] SCOTT J. A. J. (2012)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",93.5735,0.2077,4.1593,0,0.1934,0.1789,0.12,0.000564801527179004,0.2511,0.9197,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"52","[16504] SCOTT J. A. J. (2012)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.8366,0.2326,3.0245,0.18,0.1763,0.0941,0,0.1,0.0209,0.5818,0.021,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"53","[16521] WAN YUSHENG (2012)","samp. CL","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / TAIWAN / TAIWAN ISLAND / CHILUNG VOLCANO GROUP - CHILUNGSHAN",NA,23.85,23.85,120.767,120.767,"subaerial",NA,NA,"ANDESITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",96.55,0,2.64,0,0.15,0.75,0.12,0,0.08,0.62,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"54","[16521] WAN YUSHENG (2012)","samp. CL","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / TAIWAN / TAIWAN ISLAND / CHILUNG VOLCANO GROUP - CHILUNGSHAN",NA,23.85,23.85,120.767,120.767,"subaerial",NA,NA,"ANDESITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.72,0.05,0.32,0.001,0.07,0.12,0.04,0.03,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"55","[16521] WAN YUSHENG (2012)","samp. CL","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / TAIWAN / TAIWAN ISLAND / CHILUNG VOLCANO GROUP - CHILUNGSHAN",NA,23.85,23.85,120.767,120.767,"subaerial",NA,NA,"ANDESITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",80.45,0.12,4.91,0,0.71,1.48,0,0,1.16,0.64,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"56","[16521] WAN YUSHENG (2012)","samp. CL","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / TAIWAN / TAIWAN ISLAND / CHILUNG VOLCANO GROUP - CHILUNGSHAN",NA,23.85,23.85,120.767,120.767,"subaerial",NA,NA,"ANDESITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",95.67,0.1,2.05,0.013,0.01,0.58,0.1,0.04,0.05,0.43,0.01,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"57","[16979] SIGMARSSON O. (2013)","samp. EH-1A","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","OCTOBER 2011 ERUPTION",27.5,27.5,-18,-18,"subaquatic",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,"core",NA,"primary",100.2983,0,0.1126,0.04,0.0072,0,0.0151,0.0124,0.0285,0.044,0.01,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"58","[16979] SIGMARSSON O. (2013)","samp. EH-1A","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","OCTOBER 2011 ERUPTION",27.5,27.5,-18,-18,"subaquatic",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,"core",NA,"primary",100.504,0.03,0.2228,0.02,0.0198,0.0374,0,0.022,0.1109,0.0619,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"59","[16979] SIGMARSSON O. (2013)","samp. EH-1A","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","OCTOBER 2011 ERUPTION",27.5,27.5,-18,-18,"subaquatic",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,"core",NA,"primary",100.5878,0.0281,0.1803,0.045,0,0,0.0254,0.0092,0.0412,0.0372,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"60","[16979] SIGMARSSON O. (2013)","samp. EH-1A","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","OCTOBER 2011 ERUPTION",27.5,27.5,-18,-18,"subaquatic",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,"core",NA,"primary",100.2988,0.0285,0.1831,0.014,0,0.0016,0.0313,0,0.0625,0.0696,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"61","[16979] SIGMARSSON O. (2013)","samp. EH-1A","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","OCTOBER 2011 ERUPTION",27.5,27.5,-18,-18,"subaquatic",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,"rim",NA,"primary",99.1342,0.0228,0.6782,0,0.0109,0.0148,0.0611,0,0.1331,0.2059,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"62","[16979] SIGMARSSON O. (2013)","samp. EH-1A","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","OCTOBER 2011 ERUPTION",27.5,27.5,-18,-18,"subaquatic",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,"rim",NA,"primary",99.4003,0.0246,0.7261,0,0.087,0.0312,0.101,0,0.0815,0.1208,0.021,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"63","[17029] SCOTT J. A. J. (2013)","samp. SG-09-37","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74223,14.74223,91.57175,91.57175,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"phenocryst",NA,NA,"primary",99.6176,0.2126,1.4247,0,0.046,0.0351,0,0,0.0098,0.4436,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"64","[17029] SCOTT J. A. J. (2013)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"phenocryst",NA,NA,"primary",96.6269,0.2472,2.9559,0,0.114,0.091,0,0.04,0.0561,0.6841,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"65","[17029] SCOTT J. A. J. (2013)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"phenocryst",NA,NA,"primary",97.7988,0.2345,2.9435,0,0.1042,0.0631,0,0.007,0.0167,0.5956,0.01,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"66","[17029] SCOTT J. A. J. (2013)","samp. SG-09-02","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2001 - 02",14.72055,14.72055,91.57867,91.57867,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",96.7616,0.2251,2.5276,0,0.1828,0.1061,0.05,0,0.0348,0.804,0.03,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"67","[17029] SCOTT J. A. J. (2013)","samp. SG-09-07","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2002",14.71971,14.71971,91.575,91.575,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",99.2505,0.12,1.638,0,0.0779,0.0737,0.06,0,0.0729,0.565,0.000347199166332611,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"68","[17029] SCOTT J. A. J. (2013)","samp. SG-09-07","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2002",14.71971,14.71971,91.575,91.575,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",99.0687,0.0784,0.816,0,0.055,0.0332,0.04,0,0.0229,0.3115,0.021,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"69","[17029] SCOTT J. A. J. (2013)","samp. SG-09-07","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","ERUPTION YEAR 2002",14.71971,14.71971,91.575,91.575,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",98.5499,0.1672,2.0478,0.055,0.0807,0.0626,0.19,0.006,0.0163,0.464,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"70","[17029] SCOTT J. A. J. (2013)","samp. SG-09-37","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74223,14.74223,91.57175,91.57175,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",96.4603,0.2225,2.912,0,0.0933,0.102,0.04,0.02,0.0236,0.5983,0.000347199166332611,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"71","[17029] SCOTT J. A. J. (2013)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",95.8682,0.2235,2.9936,0.015,0.1181,0.0791,0,0.005,0.1186,0.6053,0.03,0,0,0,0.04,0,0,0,0,0,0,0,"QUARTZ"
"72","[17029] SCOTT J. A. J. (2013)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",94.4352,0.248,4.1884,0,0.2483,0.1308,0,0,0.4613,0.6396,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"73","[17029] SCOTT J. A. J. (2013)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",94.4352,0.248,4.1884,0,0.2483,0.1308,0,0,0.4613,0.6396,0.00101098101026015,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"74","[17029] SCOTT J. A. J. (2013)","samp. SG-09-38","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / SANTIAGUITO","1940 ERUPTION ?",14.74227,14.74227,91.57108,91.57108,"subaerial",NA,NA,"DACITE","PORPHYRITIC",NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",93.5735,0.2077,4.1593,0,0.1934,0.1789,0.1,0,0.2511,0.9197,0.000834973425436432,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"75","[17274] CHEN CHENG-HONG (1997)","samp. A-1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / TAIWAN / TAIWAN ISLAND","SITE A-1",25.8,25.8,121.1,121.1,"subaquatic",-2300,-2315,"ANDESITE, BASALTIC","HOLOCRYSTALLINE, MEDIUM- TO FINE-GRAINED",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"secondary",96.33,0.001,0.16,0.05,0.2,0,0.04,0.038,0,0.02,0.01,0,0,0,0.14,0,0,0,0,0,0,0,"QUARTZ"
"76","[17411] PRITCHARD C. J. (2013)","samp. GL47","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","GRIZZLY LAKE COMPLEX, EAST GALLATIN-WASHBURN FAULT ZONE",44,45,-111,-111.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,"xenocryst",NA,NA,"primary",97.456367,0.108959,1.303707,0.036,0.28504,0.001974,0,0,0.250059,0.139831,0.021,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"77","[17411] PRITCHARD C. J. (2013)","samp. GL47","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","GRIZZLY LAKE COMPLEX, EAST GALLATIN-WASHBURN FAULT ZONE",44,45,-111,-111.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,"xenocryst",NA,NA,"primary",97.420006,0,1.278976,0.055,0.283228,0.04381,0,0,0.232459,0.092502,0.00117729077743781,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"78","[17411] PRITCHARD C. J. (2013)","samp. GL47","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","GRIZZLY LAKE COMPLEX, EAST GALLATIN-WASHBURN FAULT ZONE",44,45,-111,-111.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,"xenocryst",NA,NA,"primary",98.696198,0.043241,0.659206,0.01,0.22636,0.064144,0.002586,0.009269,0.1436,0.106494,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"79","[18730] BERNARD B. (2014)","samp. PDC-009-B","CONVERGENT MARGIN","ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / ECUADOR / CHACHIMBIRO","3640 TO 3510 YEARS BC ERUPTION; NORTHERN PART OF ECUADORIAN VOLCANIC FRONT, 80 KM N OF QUITO",0.468,0.468,-78.287,-78.287,"subaerial",NA,4034,"RHYODACITE",NA,NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",100.585,0.0525,0.0892,0,0.1115,0,0,0,0,0.0081,0.026,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"80","[18730] BERNARD B. (2014)","samp. PDC-009-B","CONVERGENT MARGIN","ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / ECUADOR / CHACHIMBIRO","3640 TO 3510 YEARS BC ERUPTION; NORTHERN PART OF ECUADORIAN VOLCANIC FRONT, 80 KM N OF QUITO",0.468,0.468,-78.287,-78.287,"subaerial",NA,4034,"RHYODACITE",NA,NA,NA,NA,"QUARTZ",NA,"microcryst",NA,NA,"primary",100.3981,0.0169,0.1077,0,0.0359,0.0321,0.0224,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"81","[18928] LARREA P. (2014)","samp. GRENX-2","OCEAN ISLAND","AZORES / GRACIOSA / ENXUDREIRO UNIT","ENXUDREIRO",39.05,39.05,-28.05,-28.05,"subaerial",NA,NA,"SYENITE","INEQUIGRANULAR",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.96,0.04,0,0,0.03,0,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,"QUARTZ"
"82","[18928] LARREA P. (2014)","samp. GRENX-2","OCEAN ISLAND","AZORES / GRACIOSA / ENXUDREIRO UNIT","ENXUDREIRO",39.05,39.05,-28.05,-28.05,"subaerial",NA,NA,"SYENITE","INEQUIGRANULAR",NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.37,0,0.03,0,0.01,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"83","[19227] STERN R. J. (2014)","samp. 1363-R06","CONVERGENT MARGIN","MARIANA ARC / MARIANA TRENCH","APPROXIMATELY 30 KM NORTH OF THE TRENCH AXES; 7.5 KM WEST OF SHINKAI DEEP FIELD; 60 KM ENE OF CHALLENGER DEEP",11.625,11.625,142.9917,142.9917,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"QUARTZ",NA,"groundmass",NA,NA,"primary",98.53,0.01,0.19,0.01,0.087,0.03,0.15,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"84","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.5080443919097,0,0.19,0.04,0.0359,0.023,0,0.007,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"85","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.7962744067945,0,0,0,0.227,0.026,0,0.02,0,0.008,0.0006573431810313,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"86","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.8252138917033,0,0,0,0.032,0,0.011,0,0.0212499239554585,0,0.0006573431810313,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"87","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",98.4223622489429,0,0.1,0,0.081,0.014,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
"88","[19330] BOLTE T. (2015)","samp. 09-018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / SNAKE RIVER PLAIN / BLACKTAIL CREK TUFF","BLACKTAIL CREEK RESERVOIR, IDAHO",43.58,43.58,-111.74,-111.74,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"QUARTZ",NA,NA,NA,NA,"primary",99.0824854651163,0.01,0.1,0.039,0.0807,0.016,0.15,0.04,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,"QUARTZ"
