"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","X1"
"1","521196","samp. 121-758A-56R-1,64-68","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,39.1099774,0.16,0,0,0.01,0.63,0,0,0,0,2.37973956,36.304462,2.7209137,0.02489418,0,29.8,0,0,NA
"2","521197","samp. 121-758A-59R-2,58-62","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,35.7932302,0.16,0,0,0.51,0.2,0,0,0,0,4.05955572,32.0480768,4.79338535,0.02489418,0,29.9,0,0.95,NA
"3","521198","samp. 121-758A-59R-2,58-62","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,44.7760872,0.21,0,0,0.51,0.63,0,0,0,0,0.526851432,37.9319034,0.0508582,0.03734127,0.0146504232,31.3,0,0.06,NA
"4","521199","samp. 121-758A-59R-2,58-62","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,44.914285,0.51,0,0,0.01,1.66,0,0,0,0,0.22906584,42.4386642,0.1271455,0.1244709,0.17235792,33.2,0,0,NA
"5","521200","samp. 121-758A-73R-4,105-109","SULFIDE","PYRITE","BASALT",0,0,0,0,67.5787242,0.51,0,0,0.11,0.2,0,0,0,0,11.14787088,0.08763146,0.0254291,0.02489418,0.23699214,50.6,0,0,NA
"6","521201","samp. 1","SULFIDE","PYRITE","BASALT",0,0,0,0,64.80094842,0.16,0,0,0.01,0.63,0,0,0,0,2.747517492,0.05007512,0.3502858525,0.32362434,0,53.55,0,0.12,NA
"7","521202","samp. 2","SULFIDE","PYRITE","BASALT",0,0,0,0,65.75451324,0.16,0,0,0.11,0.63,0,0,0,0,2.028505272,0.10015024,0.2797201,0,0.11849607,53.61,0,0.0615,NA
"8","521203","samp. 1","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,42.50964328,0.21,0,0,0.11,0.2,0,0,0,0,28.63323,43.07712198,0.24157645,0.07468254,0.07540659,34.4,0,0.14,NA
"9","521204","samp. 2","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,43.14535316,0.16,0,0,0.51,0.2,0,0,0,0,0.181980084,43.42764782,0.1041321645,0.13691799,0.00780996825,34.46,0,9,NA
"10","521205","samp. 3","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,42.79985866,0.21,0,0,0.51,1.66,0,0,0,0,35.03434764,43.2523849,1.80292319,0,0,34.64,0,14.75,NA
"11","521206","samp. 4","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,43.10389382,0.51,0,0,0.11,0.2,0,0,0,0,0.0103079628,43.36505392,0,0,0.11849607,34.51,0,0.0615,NA
"12","521207","samp. 1","SULFIDE","BORNITE","BASALT",0,0,0,0,15.60253162,0.51,0,0,0.51,0.2,0,0,0,0,32.30464638,79.2438774,0.26700555,0,0.7540659,25.26,0,1.59,NA
"13","521208","samp. 2","SULFIDE","BORNITE","BASALT",0,0,0,0,15.31231624,0.51,0,0,0.01,0.63,0,0,0,0,31.454557596,79.39410276,6.1284131,0,0.16158555,25.46,0,0,NA
"14","521209","samp. 3","SULFIDE","BORNITE","BASALT",0,0,0,0,14.70424592,0.51,0,0,0.51,0.2,0,0,0,0,9.195720888,80.27041736,7.74316095,0,0,25.15,0,0.15,NA
"15","521210","samp. 4","SULFIDE","BORNITE","BASALT",0,0,0,0,12.2996042,0.21,0,0,0.11,0.63,0,0,0,0,46.114771356,81.78518974,3.43628051772727,0,0.40935006,24.72,0,10,NA
"16","521211","samp. 84B.1","SULFIDE","PYRRHOTITE","LHERZOLITE, XENOLITH",0,0,0,0,70.3426802,0.51,0,0,0.51,1.66,0,0,0,0,13.7439504,0.027541316,0.202161345,0,0.11849607,38,0,0,NA
"17","521212","samp. 84B.1","SULFIDE","PYRRHOTITE","LHERZOLITE, XENOLITH",0,0,0,0,67.025933,0.21,0,0,0.11,1.66,0,0,0,0,16.2891264,0.78868314,0.240304995,0,0.18313029,37.9,0,0.14,NA
"18","521262","samp. PO-1","SULFIDE","PYRRHOTITE","TRACHYANDESITE, SULFIDE",0,0,0,0,81.23266684,0.16,0,0,0.11,1.66,0,0,0,0,0.76991574,3.6930401,0.115702405,0.01244709,0,38.74,0,0,NA
"19","521263","samp. PO-2","SULFIDE","PYRRHOTITE","TRACHYANDESITE, SULFIDE",0,0,0,0,80.74897454,0.51,0,0,0.51,0.63,0,0,0,0,0,2.15323016,0,0,0,38.91,0,0,NA
"20","521264","samp. PO-3","SULFIDE","PYRRHOTITE","TRACHYANDESITE, SULFIDE",0,0,0,0,82.28297012,0.16,0,0,0.11,0.63,0,0,0,0,0.086535984,1.22684044,0.235219175,0.02489418,0.11849607,39.16,0,0.14,NA
"21","521265","samp. CB","SULFIDE","PYRRHOTITE","TRACHYANDESITE, CUBANITE",0,0,0,0,55.970109,0.51,0,0,0.11,0.63,0,0,0,0,0.132349152,29.49424568,0.1206610795,0.08712963,0.05386185,35.22,0,0,NA
"22","521278","samp. SKD1","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,83.3332734,0.16,0,0,0.51,0.2,0,0,0,0,0.45813168,16.4589430385298,0.28480592,0,0.11849607,39.77,0,0.03,NA
"23","521279","samp. SKD2","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,82.82194154,0.21,0,0,0.11,1.66,0,0,0,0,0.52176108,0.4996245098,0.154354637,0,0.23699214,39.57,0,0.02,NA
"24","521280","samp. SKD2","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,83.0568778,0.16,0,0,0.11,1.66,0,0,0,0,0.39450228,22.841765988,0.0508582,0.3734127,0.16158555,39.54,0,0,NA
"25","521281","samp. SKK1","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,83.55438988,0.21,0,0,0.51,1.66,0,0,0,0,0.26724348,0.15022536,0,0.19915344,0,39.46,0,0,NA
"26","521282","samp. ST2","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,83.52675032,0.51,0,0,0.01,0.2,0,0,0,0,0,0.47571364,0.19071825,0,0,39.67,0,1.16,NA
"27","521283","samp. ST2","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,84.13482064,0.51,0,0,0.51,0.63,0,0,0,0,0.34359876,0.26289438,0.016528915,0,0.0146504232,38.83,0,0.12,NA
"28","521284","samp. ST3","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,83.87224482,0.21,0,0,0.01,1.66,0,0,0,0,0.1272588,1.372058288,0.06102984,0,0.1077237,38.63,0,0,NA
"29","521285","samp. ST3","SULFIDE","PYRRHOTITE","NOT GIVEN",0,0,0,0,84.39739646,0.21,0,0,0.01,0.63,0,0,0,0,0,0,0.13064200125,0,0.12926844,38.99,0,0.12,NA
"30","521291","samp. BAN HUC","SULFIDE","PYRRHOTITE","ORE, SULFIDE",0,0,0,0,81.37086464,0.21,0,0,0.11,0.63,0,0,0,0,0,0.08763146,0,0.21160053,0,38.88,0,0.12,NA
"31","521292","samp. BAN HUC","SULFIDE","PYRRHOTITE","ORE, SULFIDE",0,0,0,0,82.53172616,0.21,0,0,0.11,0.63,0,0,0,0,0.10180704,0,0.1017164,0,0.1077237,39.28,0,0.11,NA
"32","521293","samp. BAN HUC","SULFIDE","PYRRHOTITE","ORE, SULFIDE",0,0,0,0,77.92973942,0.16,0,0,0.01,1.66,0,0,0,0,3.1178406,0,0.2288619,0,0.12926844,39.03,0,0.12,NA
"33","521294","samp. BAN HUC","SULFIDE","PYRRHOTITE","ORE, SULFIDE",0,0,0,0,81.57816134,0.16,0,0,0.51,1.66,0,0,0,0,0.8271822,0,0.44500925,0.18670635,0.1077237,39.23,0,0.14,NA
"34","521295","samp. BAN HUC","SULFIDE","PYRRHOTITE","ORE, SULFIDE",0,0,0,0,84.52177448,0.21,0,0,0.11,0.63,0,0,0,0,0.2545176,0,0.08900185,0.01244709,0,37.03,0,0.087685,NA
"35","521296","samp. BAN HUC","SULFIDE","PYRRHOTITE","ORE, SULFIDE",0,0,0,0,78.31669326,0.21,0,0,0.01,0.2,0,0,0,0,3.61414992,0,0.64844205,0,0,39.73,0,0.13,NA
"36","521297","samp. BAN HUC","SULFIDE","PENTLANDITE","ORE, SULFIDE",0,0,0,0,43.68432458,0.16,0,0,0.01,0.2,0,0,0,0,42.8862156,0,1.2460259,0.3734127,0.19390266,22.11,0,0.52,NA
"37","521298","samp. BAN HUC","SULFIDE","PENTLANDITE","ORE, SULFIDE",0,0,0,0,45.97840806,0.16,0,0,0.11,1.66,0,0,0,0,42.78440856,0.15022536,3.57278855,0.54767196,0.11849607,32.17,0,0,NA
"38","521299","samp. BAN HUC","SULFIDE","CHALCOPYRITE","ORE, SULFIDE",0,0,0,0,41.90157296,0.21,0,0,0.51,0.63,0,0,0,0,0,43.21482856,0,0.01244709,0.12926844,34.8,0,0.02,NA
"39","521300","samp. BAN HUC","SULFIDE","CHALCOPYRITE","ORE, SULFIDE",0,0,0,0,42.13650922,0.16,0,0,0.01,1.66,0,0,0,0,0,42.82674638,0,0.52277778,0,35.3,0,1.59,NA
"40","521301","samp. BAN HUC","SULFIDE","CHALCOPYRITE","ORE, SULFIDE",0,0,0,0,40.8374499,0.51,0,0,0.01,0.2,0,0,0,0,0.1908882,43.76565488,0.4322947,0,0,33.75,0,0,NA
"41","521302","samp. BAN HUC","SULFIDE","CHALCOPYRITE","ORE, SULFIDE",0,0,0,0,40.86508946,0.51,0,0,0.01,0.63,0,0,0,0,0.1272588,42.61392712,8.900185,0.14936508,0,33.88,0,0,NA
"42","521303","samp. BAN HUC","SULFIDE","COBALTITE","ORE, SULFIDE",0,0,0,0,4.38087026,0.21,0,0,0.11,0.2,0,0,0,0,9.58258764,42.0631008,31.36679485,27.359948529,0,18.67,0,46.34,NA
"43","521304","samp. BAN HUC","SULFIDE","COBALTITE","ORE, SULFIDE",0,0,0,0,8.05693174,0.21,0,0,0.51,1.66,0,0,0,0,15.7800912,42.76415248,19.69483795,0.0073437831,0,18.54,0,46.27,NA
"44","521305","samp. BAN HUC","SULFIDE","COBALTITE","ORE, SULFIDE",0,0,0,0,7.50414054,0.16,0,0,0.51,0.63,0,0,0,0,16.75998396,45.55584042,19.7584107,0.13691799,93.65498478,18.4,0,46.31,NA
"45","521306","samp. BAN HUC","SULFIDE","COBALTITE","ORE, SULFIDE",0,0,0,0,6.78551198,0.16,0,0,0.01,1.66,0,0,0,0,17.4344556,42.3231158606,21.3858731,0,93.65498478,18.33,0,46.99,NA
"46","521307","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,10.18517786,0.51,0,0,0.11,0.2,0,0,0,0,20.00508336,51.4926214594,13.92243225,24.7697091,92.89014651,16.22,0,50.56,NA
"47","521308","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,9.89496248,0.51,0,0,0.51,0.63,0,0,0,0,20.15779392,41.8920942652,14.6725907,0,32.93113509,18.64,0,46.41,NA
"48","521309","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,9.02431634,0.16,0,0,0.11,0.2,0,0,0,0,21.39220428,44.5042629,13.64271215,0,32.93113509,17.9,0,47.39,NA
"49","521310","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,10.2957361,0.51,0,0,0.11,1.66,0,0,0,0,22.66479228,40.97396694,11.27780585,0,32.93113509,18.4,0,46.78,NA
"50","521311","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,10.06079984,0.16,0,0,0.01,0.63,0,0,0,0,24.3700602,39.472965218,9.5359125,0,32.93113509,18.22,0,47.7,NA
"51","521312","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,10.66887016,0.16,0,0,0.11,0.2,0,0,0,0,24.65002956,87.3810844,8.2135993,0,0,17.85,0,47.64,NA
"52","521313","samp. BAN HUC","SULFIDE","GERSDORFFITE","ORE, SULFIDE",0,0,0,0,9.2592526,0.16,0,0,0.01,1.66,0,0,0,0,25.88443992,44.3345082432,8.0864538,0.0001244709,32.93113509,17.73,0,47.75,NA
"53","521314","samp. BAN HUC","SULFIDE","MAUCHERITE","ORE, SULFIDE",0,0,0,0,0.98120438,0.51,0,0,0.11,0.63,0,0,0,0,64.60929276,18.37756904,0.762873,0.3734127,96.86515104,0.11,0,48.23,NA
"54","521315","samp. BAN HUC","SULFIDE","MAUCHERITE","ORE, SULFIDE",0,0,0,0,0.23493626,0.16,0,0,0.01,1.66,0,0,0,0,65.01652092,46.65749306,0.59758385,24.7697091,89.31371967,0.08,0,48.39,NA
"55","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"56","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"57","521318","samp. BAN HUC","SULFIDE","HEXATESTIBIOPANICKELITE","ORE, SULFIDE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,28.27690536,41.90035666,0.52129655,0.1244709,0,0.11,0,0.52,NA
"58","521319","samp. BAN HUC","SULFIDE","HEXATESTIBIOPANICKELITE","ORE, SULFIDE",0,0,0,0,0.12437802,0.51,0,0,0.11,1.66,0,0,0,0,22.32119352,0.90135216,2.2123317,0.33607143,0,1.21,0,2.93,NA
"59","521320","samp. BAN HUC","SULFIDE","HEXATESTIBIOPANICKELITE","ORE, SULFIDE",0,0,0,0,0.26257582,0.21,0,0,0.51,0.63,0,0,0,0,23.69558856,7.36104264,0.69930025,0,0,0.1,0,0,NA
"60","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"61","521337","samp. USNM116599.0025","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,55.0718233,0.21,0,0,0.01,0.63,0,0,0,0,0,30.05759078,0,0.07468254,0.22621977,35.76,0,0.0313474518481071,NA
"62","521338","samp. USNM116599.0025","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,81.84073716,0.21,0,0,0.51,0.63,0,0,0,0,0.05090352,2.30345552,0.21360444,0.03734127,0.0146504232,39.12,0,0,NA
"63","521339","samp. USNM116599.0025","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,82.76666242,0.21,0,0,0.11,0.63,0,0,0,0,0.0636294,1.61492262,0.1440558515,0.03734127,0.12926844,39.3,0,0.13,NA
"64","521340","samp. USNM116599.0023","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,81.17738772,0.21,0,0,0.51,0.63,0,0,0,0,0.17816232,0.9389085,0.54672565,0.02489418,0.1077237,39.69,0,0.12,NA
"65","521342","samp. USNM116599.0023","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,81.10828882,0.16,0,0,0.51,0.63,0,0,0,0,0.08908116,0.65097656,0.21614735,0.03734127,0.05386185,40.05,0,0,NA
"66","521344","samp. USNM116599.0023","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,82.04803386,0.51,0,0,0.11,1.66,0,0,0,0,0.0636294,1.96544846,0.08137312,0,0.1077237,39.17,0,6,NA
"67","521346","samp. USNM116599.0023","SULFIDE","PYRRHOTITE","TRACHYANDESITE",0,0,0,0,82.60082506,0.21,0,0,0.01,1.66,0,0,0,0,0.11453292,1.6274414,0.18308952,0,0.12926844,38.65,0,0.11,NA
"68","521347","samp. AMYBST","SULFIDE","PYRRHOTITE","BASALT",0,0,0,0,81.3294053,0.21,0,0,0.51,1.66,0,0,0,0,0.85263396,0,0,0,0.0146504232,39.15,0,0,NA
"69","521348","samp. AMYBST","SULFIDE","PENTLANDITE","BASALT",0,0,0,0,40.61633342,0.21,0,0,0.11,0.2,0,0,0,0,46.1949444,0,0.91767264625,0,0,33.24,0,0,NA
"70","521349","samp. AMYBST","SULFIDE","CHALCOPYRITE","BASALT",0,0,0,0,42.2194279,0.21,0,0,0.11,0.2,0,0,0,0,0.08908116,42.30095762,0,0,0.23699214,34.91,0,0,NA
"71","521350","samp. AMYBST","SULFIDE","MERENSKYITE","BASALT",0,0,0,0,3.05417138,0.21,0,0,0.01,0.2,0,0,0,0,6.9356046,0.16274414,2.4920518,0,0,0.14,0,0,NA
"72","521351","samp. AMYBST","SULFIDE","MERENSKYITE","BASALT",0,0,0,0,3.09563072,0.51,0,0,0.51,1.66,0,0,0,0,2.82514536,0.20030048,7.6541591,0.1244709,0,0.28,0,0,NA
"73","521352","samp. AMYBST","SULFIDE","MERENSKYITE","BASALT",0,0,0,0,2.15588568,0.21,0,0,0.11,0.2,0,0,0,0,3.83048988,0,59.87281595,0.070948413,0,0.21,0,0,NA
"74","521353","samp. HLL","SULFIDE","HOLLINGWORTHITE","KOMATIITE, BASALTIC",0,0,0,0,3.42730544,0.16,0,0,0.01,0.63,0,0,0,0,11.75871312,2.14071138,9.06547415,74.96882307,91.26351864,7.76,0,30.79,NA
"75","521354","samp. MRN","SULFIDE","MERENSKYITE","KOMATIITE, BASALTIC",0,0,0,0,3.34438676,0.51,0,0,0.51,0.63,0,0,0,0,77.8187562,2.02804236,1.1443095,0,4.85833887,1.29,0,0.64,NA
"76","521355","samp. CCP","SULFIDE","CHALCOPYRITE","KOMATIITE, BASALTIC",0,0,0,0,42.2194279,0.16,0,0,0.51,0.63,0,0,0,0,0,42.97697174,0,0,0,34.47,0,0,NA
"77","521356","samp. CBL","SULFIDE","COBALTITE","KOMATIITE, BASALTIC",0,0,0,0,3.96627686,0.51,0,0,0.11,1.66,0,0,0,0,2.0997702,0,38.652232,0.0073437831,32.93113509,20.5,0,45.52,NA
"78","521357","samp. PY","SULFIDE","PYRITE","KOMATIITE, BASALTIC",0,0,0,0,62.58978362,0.51,0,0,0.01,1.66,0,0,0,0,0.01272588,0.02503756,1.43674415,0,0.11849607,53.48,0,0.06,NA
"79","521358","samp. MCK","SULFIDE","MACKINAWITE","KOMATIITE, BASALTIC",0,0,0,0,81.64726024,0.21,0,0,0.51,0.2,0,0,0,0,5.23033668,0.065097656,0.39415105,0,0.11849607,36.81,0,0,NA
"80","521359","samp. LNN","SULFIDE","LINNAEITE","KOMATIITE, BASALTIC",0,0,0,0,2.81923512,0.21,0,0,0.51,0.63,0,0,0,0,31.26748716,0,38.81752115,0.06223545,0.06463422,42.86,0,0,NA
"81","521369","samp. IO-7G1","SULFIDE","PYRRHOTITE","DACITE",0,0,0,0,84.59087338,0.16,0,0,0.51,0.2,0,0,0,0,5.10307788,0.00625939,0,0,0.1077237,38.6,0,0,NA
"82","521370","samp. IW-74S-24","SULFIDE","PYRRHOTITE","DACITE",0,0,0,0,84.0933613,0.21,0,0,0.11,0.2,0,0,0,0,0.1370577276,1.3144719,0.425937425,0,0.11849607,39.13,0,0,NA
"83","521371","samp. S60D1","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.8048345,0.16,0,0,0.11,0.63,0,0,0,0,0.02545176,42.6890398,0,0.01244709,0.11849607,34.66,0,0,NA
"84","521372","samp. S60D2","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,42.17796856,0.21,0,0,0.51,1.66,0,0,0,0,0,42.76415248,0,0,0.11849607,34.63,0,0,NA
"85","521373","samp. S60C1","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.37642132,0.16,0,0,0.51,0.63,0,0,0,0,0,43.01452808,0,0.01244709,0,35.52,0,0.02,NA
"86","521374","samp. S60C3","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.40406088,0.21,0,0,0.01,0.2,0,0,0,0,0.02545176,42.3134764,0,0,0.1077237,35.13,0,0.04,NA
"87","521375","samp. S60C2A","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.9430323,0.21,0,0,0.01,0.2,0,0,0,0,0,42.78919004,0,0.2489418,0,35.24,0,0,NA
"88","521376","samp. S60C2B","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.7357356,0.21,0,0,0.01,0.63,0,0,0,0,0.01272588,42.91437784,0,0.03734127,0.14004081,35.12,0,0,NA
"89","521377","samp. S60H1","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.8739334,0.21,0,0,0.01,0.63,0,0,0,0,0.01272588,43.05208442,0,0.02489418,0,35.14,0,0.06,NA
"90","521378","samp. S60H2","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.55607846,0.16,0,0,0.01,0.2,0,0,0,0,0.10180704,42.8142276,0.06357275,0,0.17235792,35.42,0,0.1,NA
"91","521379","samp. S150A1","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.97067186,0.21,0,0,0.11,0.2,0,0,0,0,0.01272588,42.61392712,0,0,0.168048972,35.04,0,0,NA
"92","521380","samp. S150A5A","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,42.32998614,0.16,0,0,0.51,1.66,0,0,0,0,0,42.55133322,0,0,0.23699214,35.3,0,0,NA
"93","521381","samp. S150A5B","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,42.31616636,0.51,0,0,0.01,0.2,0,0,0,0,0,42.8768215,0,0,0,35.03,0,0,NA
"94","521382","samp. S150R3A","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.48697956,0.16,0,0,0.51,1.66,0,0,0,0,0.05090352,42.42614542,0,0.02489418,0,35.32,0,0,NA
"95","521383","samp. S150R4A","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,42.09504988,0.51,0,0,0.11,1.66,0,0,0,0,0.02545176,41.86280032,0,0.01244709,0.18313029,35.33,0,0,NA
"96","521384","samp. S150R4B","SULFIDE","CHALCOPYRITE","KOMATIITE",0,0,0,0,41.61135758,0.51,0,0,0.01,0.63,0,0,0,0,0.02545176,41.937913,0,0,0,35.14,0,0.02,NA
"97","521385","samp. S60H2A","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,83.59584922,0.21,0,0,0.11,0.63,0,0,0,0,0.4454058,14.37155944,0,0,0.25853688,39,0,0.05,NA
"98","521386","samp. S60H2B","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,83.44383164,0.16,0,0,0.51,0.2,0,0,0,0,0.636294,0.17526292,0,0.01244709,0,39.18,0,0,NA
"99","521387","samp. S60H3A","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,83.56820966,0.16,0,0,0.11,0.2,0,0,0,0,0.48358344,8.815724876,0,0,0.11849607,38.5,0,0,NA
"100","521388","samp. S60H3B","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,83.8169657,0.16,0,0,0.01,1.66,0,0,0,0,0.58539048,18.5339204764199,0,0,0,38.73,0,0,NA
"101","521389","samp. S150A1A","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,82.68374374,0.51,0,0,0.01,0.2,0,0,0,0,0.16543644,0.86379582,0,0,0.11849607,39.01,0,0,NA
"102","521390","samp. S150A6A","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,82.69756352,0.51,0,0,0.11,0.63,0,0,0,0,0.07635528,0.485728664,0.01271455,0,0,39.1,0,0,NA
"103","521391","samp. S150A6A","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,82.7113833,0.51,0,0,0.51,1.66,0,0,0,0,0.22906584,0,0.01271455,0,0.1077237,39.04,0,0,NA
"104","521392","samp. S150K2","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,82.9877789,0.16,0,0,0.11,0.63,0,0,0,0,0.5090352,11.71757808,0,0,0.11849607,39.01,0,0,NA
"105","521393","samp. S150R4","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,82.54554594,0.16,0,0,0.01,0.2,0,0,0,0,0.8271822,0.027541316,0,0.01244709,0.22621977,39.3,0,0,NA
"106","521394","samp. S150K2","SULFIDE","PYRRHOTITE","KOMATIITE",0,0,0,0,40.5610543,0.16,0,0,0.51,1.66,0,0,0,0,43.70067192,0.396845326,2.9497756,0,0,33.83,0,0,NA
"107","521395","samp. S60H4A","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,63.94412206,0.16,0,0,0.11,1.66,0,0,0,0,0.03817764,0,0,0,0.05386185,53.8,0,0,NA
"108","521396","samp. S60H4C","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,60.84849134,0.16,0,0,0.51,0.2,0,0,0,0,0.01272588,0,2.6954846,0,0,55.82,0,0.33,NA
"109","521397","samp. S60H4D","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,63.90266272,0.16,0,0,0.51,0.2,0,0,0,0,0.01272588,0.90135216,0,0.01244709,0.05386185,53.62,0,0,NA
"110","521398","samp. S150A1A","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,63.72300558,0.21,0,0,0.11,0.63,0,0,0,0,0,1.46469726,0,0,0,53.04,0,0.03,NA
"111","521399","samp. S150AB","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,59.71526938,0.21,0,0,0.01,0.63,0,0,0,0,2.95240416,21.9871738385487,0.8645894,0,0.11849607,52.69,0,0.02,NA
"112","521400","samp. S150AC","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,59.41123422,0.16,0,0,0.11,1.66,0,0,0,0,2.55790188,9.003506576,1.43674415,0,0,52.7,0,0,NA
"113","521401","samp. S150A2A","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,63.72300558,0.21,0,0,0.11,0.2,0,0,0,0,0,0.21281926,0,0,0,53.04,0,0.03,NA
"114","521402","samp. S150K1A","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,58.77552434,0.51,0,0,0.51,0.2,0,0,0,0,4.63222032,0.02503756,0.67387115,0,0.23699214,53.28,0,0,NA
"115","521403","samp. S150K1B","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,58.62350676,0.16,0,0,0.01,0.63,0,0,0,0,5.51030604,4.381573,0,0,0.168048972,53.14,0,0,NA
"116","521404","samp. S150K1B","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,56.0392079,0.21,0,0,0.01,1.66,0,0,0,0,5.63756484,0,1.81818065,0.02489418,0.0102337515,52.96,0,10,NA
"117","521405","samp. S150K1B","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,56.23268482,0.16,0,0,0.01,0.63,0,0,0,0,7.11376692,0.60090144,0,0.01244709,0.18313029,52.73,0,0.04,NA
"118","521406","samp. S150R2","SULFIDE","PYRITE","KOMATIITE",0,0,0,0,62.879999,0.16,0,0,0.01,0.63,0,0,0,0,1.04352216,0.15022536,0,0,0.2154474,53.53,0,0.02,NA
"119","521407","samp. PP1-A1","SULFIDE","CHALCOPYRITE","DACITE",0,0,0,0,45.96458828,0.21,0,0,0.51,1.66,0,0,0,0,0,39.32148798,0,0,0.0146504232,34.83,0,0,NA
"120","521408","samp. PP1A-3","SULFIDE","CHALCOPYRITE","DACITE",0,0,0,0,45.77111136,0.51,0,0,0.51,0.2,0,0,0,0,0,38.75814288,0,0.067214286,0.1077237,34.35,0,0.014,NA
