"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","SOMA"
"1","40758","samp. F-368","CARBONATE","CALCITE","PYROXENITE",0.03,0.01,0,0.04,0.06,54.64,0,0.05,0.02,0.42,0.01,0,0,0.006,0,0,0,0,0,0.01,0.18,0,55.476
"2","40759","samp. F-303","CARBONATE","CALCITE","PYROXENITE",0.07,0.01,0.01,0.21,0.12,53.78,0,0.03,0.01,0.14,0.01,0,1.3415,0.04,0,0,0,0,0,0,0.18,0,55.9515
"3","40760","samp. F-368","CARBONATE","CALCITE","PYROXENITE",0.1749253,0.01,0.05788961,0.21,0.19468,53.56,0,0.04,0.02,0.14,0.12,0,1.66,0,0.0549,0,0,0,0,0,0.18,0,56.42239491
"4","40767","samp. M2","CARBONATE","CALCITE","SOVITE",0.06,0,0.0163333333333333,0,0.37,53.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0,54.2663333333333
"5","40768","samp. M2","CARBONATE","CALCITE","SOVITE",0,0,0.02,0.011,0.09,51.6,0,0,0.05,0,0.01,0,0,0,0.0255,0,0,0,0,0.14,0.015,0,51.9615
"6","40769","samp. M1A","CARBONATE","CALCITE","SOVITE",0,0,0,0,0.32,55.1,0.4,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0.18,0,56.5
"7","40770","samp. M1A","CARBONATE","CALCITE","SOVITE",0.045,0.09134862,0.03,0.21,0.505,55.6,0.5,0.3,0.011,0.326,0.04,0,0.23,0,0,0,0,0,0,0.14,0.18,0,58.20834862
"8","40771","samp. M1A","CARBONATE","CALCITE","SOVITE",0.01,0,0,0.02,0.1166,54.6,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,55.5266
"9","40772","samp. M1","CARBONATE","CALCITE","SOVITE",0,0,0.01,0.1,0.505,56,0,0,0,0,0.033,0,0,0.0029,0,0,0,0.03,0,0.01,0.01,0,56.7009
"10","40773","samp. M3","CARBONATE","CALCITE","ALVIKITE",0.09,0.03107444,0,0.011,0,53.8,0.6,0.4,0.13,0.76,0.48,0,0,0,0.03,0,0,0.03485,0,0.19,0.01,0,56.56692444
"11","40774","samp. M3","CARBONATE","CALCITE","ALVIKITE",0,0.05,0.05949192,0.04,0.476,47.4,0.3,0.7,0.1891259,0,0.25,0,0.5353,0,0.03,0,0,0.04,0,0.01,0.18,0,50.25991782
"12","40775","samp. M3","CARBONATE","CALCITE","ALVIKITE",0.05,0,0,0,0.158,55.2,0,0.5,0,0.02,0,0,0,0,0.009,0,0,0,0,0.01,0.015,0,55.962
"13","40776","samp. M3","CARBONATE","CALCITE","ALVIKITE",0.07,0.02,0.01,0,0.12,55.6,0,0.2,0.01,0.0858,0,0,0.0177,0,0.0105,0,0,0,0,0.01,0.18,0,56.334
"14","40777","samp. M1A","CARBONATE","CALCITE","SOVITE",0.03,0,0,0,0.04,56,0,0,0,0.0717,0.03,0,0,0.0061,0,0,0,0,0,0,0.18,0,56.3578
"15","40778","samp. M1A","CARBONATE","CALCITE","SOVITE",0,0,0,0.02,0.983649787805533,56.5,0.3,0.5,0.04,0.023,0,0,0,0,0.01,0,0,0,0,0.19,0.015,0,58.5816497878055
"16","40779","samp. M1A","CARBONATE","CALCITE","SOVITE",0,0,0,0.09,0.12,56.9,0,0,0,0,0,0,0.01,0,0.069,0,0,0,0,0,0.01,0,57.199
"17","40780","samp. 1","CARBONATE","CALCITE","SOVITE",0.04,0,0.02,0,0.01,54.91,0.18,0.293,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.01,0,55.483
"18","40782","samp. 3","CARBONATE","CALCITE","SOVITE",0.06,0.02,0.04194254,0,0.22,55.52,0.25,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0.14,0.04,0,56.37194254
"19","40783","samp. 4","CARBONATE","CALCITE","SOVITE",0.5257273,0,0.05,0,0.064,55.04,0.03,0.08,0,0,0.0237,0,0,0.0025,0.2,0,0,0,0,0.14,0.01,0,56.1659273
"20","40784","samp. 5","CARBONATE","CALCITE","SOVITE",0.180329,0.02,0.05,0.05,0.321,54.72,0.03,0.08,0.01,0.08,0,0,0,0.0036,0.03,0,0,0,0,0.01,0.18,0,55.764929
"21","40785","samp. 6","CARBONATE","CALCITE","SOVITE",0.137793,0.01,0.01182255,0,0.7784,54.67,0.04,0.05,0.06,0.047,0.0172,0,0,0,0.011,0,0,0,0,0.01,0.015,0,55.85821555
"22","40786","samp. 7","CARBONATE","CALCITE","SOVITE",0.008,0.05,0,0.09,0.603620821917808,54.39,0.02,0.05,0,0.1173,0.01,0,2.59,0.009,0,0,0,0,0,0.6,0.18,0,58.7179208219178
"23","40787","samp. 8-2","CARBONATE","CALCITE","GRANITE",0.27,0.01,0,0,0.21,55.19,0.23,0.74,0,0.09085044,0,0,0.05,0.0011,0,0,0,0,0,0,0.015,0,56.80695044
"24","40788","samp. 65-1","CARBONATE","CALCITE","GRANITE",0.0446333333333333,0,0,0,0.51,54.76,0.26,1.17,0,0,0,0,0,0,0.04,0,0,0.06,0,0.01,0.18,0,57.0346333333333
"25","40789","samp. 103-1","CARBONATE","CALCITE","GRANITE",0.17,0,0.02,0.07,0.79,53.61,0.04,1.61,0.01,0,0,0,0,0.006,0.0046,0,0,0.06,0,0.01,0.015,0,56.4156
"26","40790","samp. 106-1","CARBONATE","CALCITE","GRANITE",0.066,0.04,0,0.02,0.66,54.54,0.11,1.08,0.16,0.022,0.05,0,0,0,0,0,0,0.06,0,0.01,0.01,0,56.828
"27","40791","samp. 63-1","CARBONATE","CALCITE","GRANITE",0,0,0,0.02,0.11,56.3,0,0.12,0.03596674,0,0.012,0,0,0,0.009,0,0,0.01,0,0,0.01,0,56.62696674
"28","40792","samp. 110-1","CARBONATE","CALCITE","GABBRO",0.23,0.021,0.02265022,0.04,0.43,54.81,0.26,0.06,0.02,0.27,0.04,0,0.23,0.04,0,0,0,0,0,0.01,0.18,0,56.66365022
"29","40793","samp. 126-1","CARBONATE","CALCITE","GABBRO",0.11,0.0385818,0.02,0.00492,0.47,56.01,0.11,0.04,0,0,0.035,0,0,0,0,0,0,0,0,0.01,0.18,0,57.0285018
"30","40798","samp. BOL","CARBONATE","DOLOMITE","KATUNGITE",1.05,0.03,0,0,2.05,32.14,18.39,1.28,0.04,0,0,0,0,0,0.2,0,0,0.06,0,0.19,0.18,0,55.61
"31","40799","samp. SA","CARBONATE","SIDERITE","ANKARAMITE",4.43,0.01,0.24,0.06,32.45,9.54,11.98,0.44,0.16,0.11,0.03,0,3.23,0.04,0.069,0,0,0.53,0,0.6,0.01,0,63.929
"32","40800","samp. G2F-1","CARBONATE","DOLOMITE","PYROXENITE, OLIVINE, XENOLITH",0.15,0.04,0,0.008,2.886,29.6,21.87,0.55,0.007,0.02,0,0,0,0,0.0255,0,0,0,0,0.19,7.524569,0,62.871069
"33","40802","samp. G2F-1","CARBONATE","DOLOMITE","PYROXENITE, OLIVINE, XENOLITH",0.04,0,0.03,0.02,2.6,31.77,21.03,1.79,0.25,0.1,0.029,0,0.24,0.06,0.045,0,0,0.3871,0,0.6,0.18,0,59.1711
"34","40803","samp. G2F-1","CARBONATE","DOLOMITE","PYROXENITE, OLIVINE, XENOLITH",0.01,0,0,0,0.31,32.67,20.01,0.02,0.22,0.08,0.0539,0,0.12,0.02,0,0,0,0,0,0.2,0.01,0,53.7239
"35","40804","samp. G2F-1","CARBONATE","DOLOMITE","PYROXENITE, OLIVINE, XENOLITH",0,0.02,0.05520551,0.015,2.41,32.91,17.43,4.47,0.244,0.05,0,0,0.18,0,0.027,0,0,0.06,0,0.2,0.01,0,58.08120551
"36","40805","samp. G2F-1","CARBONATE","DOLOMITE","PYROXENITE, OLIVINE, XENOLITH",0,0.02,0.5,0.18,0.45,31.97,20.06,0,0.01595452,0.13,0,0,0.2,0.06,0,0,0,0.04,0,0.01,0.01,0,53.64595452
"37","40806","samp. G2F-1","CARBONATE","DOLOMITE","PYROXENITE, OLIVINE, XENOLITH",0,0.01,0.05520551,0.144,0.423,32.46,20.12,0.01,0.12,0.1,0.12,0,0.16,0,0.03,0,0,0.03,0,0.19,0.01,0,53.98220551
"38","40809","samp. G2G-3","CARBONATE","DOLOMITE","DUNITE, XENOLITH",0.07,0.134169,0.04194254,0.144,1.26,31.16,25.41,0.26,0.18,0.08422595,0.17,0,2.86,0.05,0.054,0,0,0.03485,0,0.01,0.01,0,61.93318749
"39","40811","samp. G2G-3","CARBONATE","DOLOMITE","DUNITE, XENOLITH",0.47,0.05,0,0,4,31.39,23.96,0.22,0.04682399,0.03,0.04,0,0.23,0.03,0.045,0,0,0,0,0.01,0.015,0,60.53682399
"40","40812","samp. 252/7.30","CARBONATE","DOLOMITE","NOT GIVEN",0,0,0.01,0.02,0.14,29.98,18.13,0.23,0.06,0.03,0.014,0,0.3872,0,0.054,0,0,0,0,0.2,0.01,0,49.2652
"41","40813","samp. 252/7.30","CARBONATE","DOLOMITE","NOT GIVEN",0.01,0.2894292,0.05,0,1.13,28.29,17.87,1.4,1.52195,6.136487,0.225,0,2.15,0.2072,0.052,0,0,0.06,0,0.6,0.01,0,60.0020662
"42","40815","samp. 242/12.10","CARBONATE","DOLOMITE","KOMATIITE",0.38,0.134169,0.1094108,0,6.92,28.36,17.46,0.34,0.7707857,0,0,0,0,0.04,0.048,0,0,0,0,0.2,0.015,0,54.7773655
"43","40816","samp. 232/34.2","CARBONATE","CALCITE","NOT GIVEN",0,0,0,0,0.07,55.38,0.54,0.4,0,0.019,0,0,0,0,0,0,0,0.05,0,0,0.01,0,56.469
"44","40817","samp. 511/84.7","CARBONATE","DOLOMITE","NOT GIVEN",0.02,0.203,0.03,0.04,0.2009239,29.04,18.25,0.41,0.12,0.08,0.118,0,0.17,0,0,0,0,0,0,0.6,0.01,0,49.2919239
"45","40818","samp. 506/46.6","CARBONATE","DOLOMITE","NOT GIVEN",1.064,0.2054193,0.5208,0,5.31,28.94,18.41,0.31,0.18,0.1842,0,0,1.52,0,0,0,0,0.06,0,0.6,0.01,0,57.3144193
"46","40819","samp. 506/46.6","CARBONATE","DOLOMITE","NOT GIVEN",0,0.0385818,0,0,1.49,29.42,17.9,0.44,0.09,0.0247,0.02,0,0.04,0,0,0,0,0.01,0,0.01,0.18,0,49.6632818
"47","40820","samp. 232/6.8","CARBONATE","DOLOMITE","NOT GIVEN",0,0,0.02,0,5.57,29.16,18.08,0.46,0.01,0.02,0,0,0,0,0.04,0,0,0,0,0,7.524569,0,60.884569
"48","40821","samp. 248/27.0","CARBONATE","DOLOMITE","KOMATIITE",1.14,0.3316885,0.18,0.26,7.23,11.84,21.3,0.1,1.73,5.511572,1.03,0,2.93,0.33,0.054,0,0,0.53,0,0.4,0.01,0,54.9072605
"49","40822","samp. 506/87.9","CARBONATE","CALCITE","NOT GIVEN",0,0,0,0.09,0.4549,53.46,0.49,0.68,0,0,0,0,0,0.0025,0,0,0,0,0,0.2,0.01,0,55.3874
"50","40823","samp. 253/6.7","CARBONATE","DOLOMITE","NOT GIVEN",0,0.03479175,0.01,0.02,3.05,30.06,17.75,0.25,0.04,0.019,0,0,0,0,0,0,0,0.01,0,0.6,0.01,0,51.85379175
"51","40825","samp. K1","CARBONATE","DOLOMITE","KOMATIITE",0.69,0.039,0.01701741,0,0.63,29.01,22.26,0.22,0.01,0.019,0,0,0,0,0.02,0,0,0,0,0.6,0.18,0,53.69501741
"52","40829","samp. 185-1149D-11R-1,60-64","CARBONATE","CALCITE","BASALT",0,0,0,0.04,0,58.06,0.27,0,0.01,0.03,0,0,0,0.0039,0,0,0,0.0697,0,0.2,0.18,0,58.8636
"53","40831","samp. 185-1149D-18R-1,70-75","CARBONATE","CALCITE","BASALT",0,0,0.03,0,0.31,58.42,0.08,0.86,0,0,0,0,0,0.0039,0.02,0,0,0.03,0,0.01,0.01,0,59.7739
"54","40832","samp. 185-1149D-18R-1,70-75","CARBONATE","CALCITE","BASALT",0.07,0,0.02,0.0138,0.62,59.51,0.27,0.52,0.06,0,0,0,0,0.0021,0.027,0,0,0.00871,0,0.01,0.015,0,61.14661
"55","40833","samp. 129-801C-15R-1,40-43","CARBONATE","CALCITE","BASALT",3.46,0.19,0.31,0.01,5.5,50.34,2.02,0.22,0.4,0.02,0.21,0,0.12,0,0.07,0,0,0.03485,0,0.6,0.015,0,63.51985
"56","40834","samp. 129-801C-15R-1,40-43","CARBONATE","CALCITE","BASALT",0.06,0,0.02,0,0.32,57.71,0.4,0.06,0.03,0.01,0.0231,0,0.07,0,0,0,0,0,0,0.01,0.015,0,58.7281
"57","40836","samp. H-11","CARBONATE","CALCITE","LAMPROPHYRE",0.167709,0,0,0,0.739216803652968,53.37,0.09,0.51,0,0,0,0,0,0,0.009,0,0,0,0,0,0.015,0,54.900925803653
"58","40837","samp. H-11","CARBONATE","CALCITE","LAMPROPHYRE",0.03,0,0,0,0.3,53.68,0.18,0.25,0,0.01,0.0231,0,0,0,0.0549,0,0,0,0,0.14,0.015,0,54.683
"59","40838","samp. H-11","CARBONATE","CALCITE","LAMPROPHYRE",0.02,0,0,0,0.16,54.21,0.22,0.71,0.02,0,0,0,0,0,0.02,0,0,0.02,0,0.01,0.015,0,55.405
"60","40839","samp. H-11","CARBONATE","CALCITE","LAMPROPHYRE",2,0.04,0.09627652,0.06,0.46,54.41,1.34,0.67,0.1,0.2,0.0743,0,0,0.02,0.085,0,0,0.03,0,0.2,0.18,0,59.96557652
"61","40840","samp. H-11","CARBONATE","CALCITE","LAMPROPHYRE",0,0,0,0.02,0.21,54.9,0.39,1.09,0,0.03,0.14,0,0.18,0,0,0,0,0.06,0,0,0.04,0,57.06
"62","40841","samp. H-11","CARBONATE","CALCITE","LAMPROPHYRE",0.002,7e-04,0.01,0,0.04,54.74,0.21,0.22,0.022,0,0,0,0,0,0,0,0,0,0,0.01,0.18,0,55.4347
"63","40842","samp. BEA","CARBONATE","CALCITE","LAMPROPHYRE",0.02,0.04,0.015,0.74,0.12,55.07,0.09,0.3,0.07,0.1,0.239,0,0.19,0.04,0,0,0,0.01,0,0.01,0.18,0,57.234
"64","40843","samp. BEA","CARBONATE","CALCITE","LAMPROPHYRE",0,0,0,0,0.02,55.69,0.08,0.3,0.01,0,0,0,0,0,0,0,0,0,0,0,0.18,0,56.28
"65","40844","samp. BY96-357","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.02,0,0.01,0.01,0,56.04,0,0.07,0.01,0,0.06,0,0.02,0,0,0,0,0,0,0.14,0.01,0,56.39
"66","40845","samp. BY96-357","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.05,0,0,0.02,0,53.59,0,0.04,0.01,0,0.01,0,0.01,0,0.04,0,0,0,0,0.01,0.18,0,53.96
"67","40846","samp. BY96-357","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.03,0,0.01,0,0.1047,52.57,0,0.15,0.03,0.03,0,0,0.01,0,0.01,0,0,0,0,0.01,0.015,0,52.9697
"68","40847","samp. BY96-357","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.65,0,0.22,0.01,1.32,55.45,0,0.08,0.03,0.09,0.04,0,0.06,0,0.04,0,0,0,0,0.01,0.015,0,58.015
"69","40848","samp. BY96-381","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.08,0,0,0.21,0.07,54.67,0,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0.01,0,55.09
"70","40849","samp. BY96-381","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.03,0,0.01,0.12,0.01,54.49,0,0.01,0,0.01,0.02,0,0.02,0,0,0,0,0,0,0.01,0.18,0,54.91
"71","40850","samp. BY96-381","CARBONATE","CALCITE","HARZBURGITE, XENOLITH",0.01,0.01,0,0.05,0.0572,52.4,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,52.5672
"72","40851","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0,0.023,0,0,0.69,53.33,1.52,0.53,0.0107,0,0,0,0.0177,0,0.069,0,0,0,0,0,0.015,0,56.2054
"73","40852","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",4.3512,0.02,0.42,0,1.74,54.17,1.01,0.37,0.32,0.01,0,0,0.0028,0,0,0,0,0.03,0,0.6,0.01,0,63.054
"74","40853","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0.017,0.031,0.0464908,0,1.37,53.77,1.04,0.53,0.052825,0.01,0,0,0.07,0.0028,0.01,0,0,0.03,0,0.14,0.01,0,57.1301158
"75","40854","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0.1267419,0.01,0.14,0.008,1.08528244963739,53.64,1.22,0.36,0.05201685,0.02,0,0,0,0,0.001,0,0,0,0,0.01,7.524569,0,64.1976101996374
"76","40855","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0.06,0,0.014,0.15,1.08528244963739,54.35,0.95,0.27,0.13,0.03,0,0,0,0,0.01,0,0,0,0,0.14,0.04,0,57.2292824496374
"77","40856","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",1.51,0.03,0.09,0.02,0.34,58.81,1.22,0.3,0.08501143,0.07,0,0,0,0.006,0.03,0,0,0,0,0.2,0.18,0,62.89101143
"78","40857","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0.18,0.02,0.03,0.21,0.03,52.28,1.18,0.12,0.03548512,0.1,0.0612,0,0.16,0,0,0,0,0,0,0.01,0.18,0,54.59668512
"79","40858","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0.05,0,0,0,0,55.9,0,0.02,0,0.01,0,0,0,0,0.0105,0,0,0,0,0.01,0.015,0,56.0155
"80","40859","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0,0,0,0,0.0835,55.81,0.08,0.07,0,0.03,0.04,0,0,0.0011,0,0,0,0,0,0,0.015,0,56.1296
"81","40860","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0,0,0.02,0,0,55.72,0.3,0.02,1e-04,0.03,0.091,0,0,0.0039,0.045,0,0,0.05,0,0.01,0.01,0,56.3
"82","40862","samp. MG91-140","CARBONATE","CALCITE","DUNITE, XENOLITH",0,0,0,0.011,0.1,55.83,0,0.01,0,0.04,0.013,0,0,0.0011,0,0,0,0,0,0,0.015,0,56.0201
"83","40863","samp. MG91-140","CARBONATE","DOLOMITE","DUNITE, XENOLITH",0.36,0.01,0.1006841,0.015,1.59,34.07,17.78,0.06,0.01,0.08,0.01,0,0.12,0,0.015,0,0,0.04,0,0.19,0.04,0,54.4906841
"84","40864","samp. MG91-140","CARBONATE","DOLOMITE","DUNITE, XENOLITH",0.0278,0,0,0,0.739216803652968,32.91,19.01,0.14,0,0.06,0.01,0,0,0,0,0,0,0,0,0.19,0.01,0,53.097016803653
"85","40865","samp. MG91-140","CARBONATE","DOLOMITE","DUNITE, XENOLITH",0.07,0.021,0,0.02,0.7128,33.97,17.83,0.05,0.03,0.06,0.0226,0,0,0,0,0,0,0,0,0.2,0.01,0,52.9964
"86","40868","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.04,0,0.007,0,0.01,56.6,0.19,0.02,0.001,0.01,0.05,0,0,0,0.0105,0,0,0,0,0.14,0.015,0,57.0935
"87","40869","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.8,0,0,0.01,0.23,55.4,0.75,0.03,0.06916573,0.03,0.06,0,0,0,0.02,0,0,0.03,0,0,0.015,0,57.44416573
"88","40870","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.06,0,0,0,0.08,56.8,0.18,0,0.009,0.01,0,0,9e-04,0,0,0,0,0.01,0,0.01,0.18,0,57.3399
"89","40871","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.05,0.01,0,0,0.04,56.6,0.23,0.01,0,0.03,0.022,0,0,0.0061,0.027,0,0,0,0,0.01,0.01,0,57.0451
"90","40872","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.02,0,0,0,0.02,56.1,0.22,0.01,0,0.03,0.022,0,0,0,0,0,0,0,0,0,0.18,0,56.602
"91","40873","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.02,0.02,0.02,0,0.02,57.3,0.52,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0.04,0,57.99
"92","40874","samp. COP-11","CARBONATE","CALCITE","CARBONATITE",0.06,0.01,0.01,0.011,0.05,56.4,0.42,0.02,0.0017,0.03,0.06,0,0,0.01,0,0,0,0.03,0,0.01,0.01,0,57.1327
"93","40876","samp. CALCITE","CARBONATE","CALCITE","KOMATIITE, PERIDOTITIC",0.11,0,0.06,0.15,0.69,57.61,0.23,0.35,0.01,0.06,0,0,0.07,0,0.01,0,0,0.02,0,0.01,0.01,0,59.39
"94","40887","samp. CR6.1","CARBONATE","CALCITE","MELILITITE, CARBONATE",0.27,0.02,0.09,0.012,0.19,53.6,1.1,0.16,0.07072106,0.09,0.0653,0,0.31,1.29,0.2,0,0,0,0,0.01,0.18,0,57.65802106
"95","40888","samp. CR6.1","CARBONATE","CALCITE","MELILITITE, CARBONATE",0.09199997,0,0.026,0.021,0.13,53.95,1.06,0.12,0.01,0.11,0.11,0,0.2,0.009,0.0270666666666667,0,0,0,0,0.01,0.01,0,55.8850666366667
"96","40889","samp. POK-3","CARBONATE","CALCITE","PHONOLITE, PERALKALINE",0.02,0,0,0.04,0.01,61.6,0.71,0.07,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,62.5
"97","40896","samp. SOVITE","CARBONATE","CALCITE","SOVITE",0.44,0,0.015,0.002,0.3519,52.97,2.12,0.02,0,0,0.017,0,0,0.0042,0,0,0,0,0,0.01,0.01,0,55.9601
"98","40897","samp. SOVITE","CARBONATE","CALCITE","SOVITE",0.05,0,0.02,0.02,0,54.37,0.96,0.01,0,0,0,0,0,0.0012,2e-04,0,0,0.01,0,0.01,7.524569,0,62.975969
"99","40898","samp. SOVITE","CARBONATE","CALCITE","SOVITE",0.1882813,0,0.39,0,0.01,53.12,1.39,0,0.15,0.131,0.12,0,0.01,0.02,0.02,0,0,0.01,0,0.2,0.18,0,55.9392813
"100","40899","samp. SOVITE","CARBONATE","CALCITE","SOVITE",0.0283,0,0,0,0.04,55.09,0.51,0,0,0.01,0.01,0,0,0.0036,0,0,0,0,0,0.01,0.18,0,55.8819
"101","40900","samp. SOVITE","CARBONATE","CALCITE","SOVITE",0.2,0,0.04194254,0,0.42,50.3,0.29,2.04,0.13,0.246,0.04,0,0.23,0,0.2,0,0,0.06,0,0,0.18,0,54.37794254
"102","40902","samp. SOVITE","CARBONATE","DOLOMITE","SOVITE",0.137793,0.08,0.05,0,1.07949324738114,32.43,18.27,0.25,0.11205,0.382,0,0,2.59,0,0,0,0,0.01,0,0.6,0.015,0,56.0063362473811
"103","40909","samp. 2","CARBONATE","DOLOMITE","NEPHELINITE",0.06,0.07038239,0.04,0,5.51,28.53,18.35,0.17,0.04,0.01,0.07,0,0,0,0.2,0,0,0,0,0,0.015,0,53.06538239
"104","40910","samp. 3","CARBONATE","MAGNESITE","NEPHELINITE",0.12,0.09,0,0.07,16.39,1.69,33.8,0.3,0.01,0,0.051,0,0.2138,0,0,0,0,0.53,0,0.01,0.04,0,53.3148
"105","40911","samp. 4","CARBONATE","DOLOMITE","NEPHELINITE",0.01,0.03,0,0.005,5.23,28.97,18.4,0.17,0.04,0.01,0.04,0,0.16,0.0039,0.0549,0,0,0,0,0.19,0.01,0,53.3238
"106","40912","samp. 5","CARBONATE","CALCITE","NEPHELINITE",0,0,0.02,0.005,1.28,51.9,2.6,0.75,0.01,0.05,0.043,0,0,0,0.045,0,0,0,0,0.14,0.01,0,56.853
"107","40918","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0,0.01,0.046,0.06,0,48.7,0.13,0.25,0.32,1.64,0.37,0,0.2,0.2072,0.0270666666666667,0,0,0.02,0,0.6,0.01,0,52.5902666666667
"108","40919","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.45,0.06,0.44,0,0,48.58,0.22,0.21,0.2,1.72,0.42,0,0.2,0.23,0,0,0,0.02,0,0.6,0.015,0,53.365
"109","40920","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",2.79,0.203,0.34,0,0,48.69,0.17,0.28,0.3,1.92,0.49,0,0.18,0.15,0.045,0,0,0.3871,0,0.6,0.18,0,56.7251
"110","40921","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.8,0.059,0.14,0.06,0,47.57,0.38,0.32,0.39,2.03,0.6,0,0.16,0.49,0,0,0,0,0,0.4,0.18,0,53.579
"111","40922","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.1559642,0.03,0.014,0,0.14,48.27,0.47,0.24,0,1.31,0.48,0,0.05,0,0.01,0,0,0.02,0,0,0.01,0,51.1999642
"112","40923","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",2.51,0.3403719,0.32,0.82,0,45.75,0.37,0.55,0.17,1.54,0.97,0,2.15,0.31,0.07,0,0,0.3871,0,2.36,0.015,0,58.6324719
"113","40924","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.01,0.03,0,0.07,0.13,45.59,0.35,0.21,0.32,1.99,1.03,0,0,0.34,0.0270666666666667,0,0,0,0,0.6,0.01,0,50.7070666666667
"114","40925","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",1.9,0.3374816,0.547,0,0.15,46.12,0.41,1.36,0.31,1.8,0.89,0,4.13,0.64,0.054,0,0,0.06,0,0.3,0.01,0,59.0184816
"115","40926","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",4.2784,0.3316885,0.86,0.82,0.1,45.41,0.67,2.58,0.17,1.09,0.79,0,0.35,0.31,0.08,0,0,0.06,0,0.3,0.01,0,58.2100885
"116","40927","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",1.32,0.1588384,0.62,0.14,0.14,40.97,1.55,7.04,0,1.45,1.02,0,2.15,0.34,0,0,0,0.3871,0,0.3,0.01,0,57.5959384
"117","40928","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.85,0.02036151,0.27,0.11,0.18,39.82,2.27,9.04,0,1,0.93,0,3.76,0.07,0.027,0,0,0.06,0,0.19,0.01,0,58.60736151
"118","40929","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.13,0,0,0.04,0.12,53.55,0.12,0,0,0,0.22,0,0.16,0,0,0,0,0,0,0.01,0.015,0,54.365
"119","40930","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.02,0.01,0,0.07,0,54.05,0.16,0.2,0,0.2,0,0,0.16,0,0,0,0,0.03,0,0,0.18,0,55.08
"120","40931","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.1,0,0.01,0.74,0,53.57,0.64,0,0,0.21,0.24,0,0,0,0.027,0,0,0,0,0.01,0.01,0,55.557
"121","40932","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.01,0.08528633,0,0.12,0,53.11,0.18,0,0,0.54,0.17,0,0.2138,0,0.01,0,0,0,0,0.2,0.04,0,54.67908633
"122","40933","samp. OL 231-24","CARBONATE","CALCITE","CARBONATITE",0.3853,0,0.16,0.26,0,50.42,1.26,0.18,0.22,0.58,0.36,0,0.2219,0.13,0.0255,0,0,0.01,0,0.2,0.015,0,54.4277
