"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS"
"242","45154","samp. 90","CLAY","CORRENSITE","BASALT, THOLEIITIC",33.69,0,14.74,0.12,17.95,0.8,24.06,0.54,0.11,0.01,0.18,20.9,0,0.07,0.02,0,0,0,0,0,0,0
"243","45155","samp. 91","CLAY","CORRENSITE","BASALT, THOLEIITIC",33.12,0.02,14.71,0,22.33,0.94,22.23,0.5,0.04,0.04,0.15,18.6,0,0.2,0,0,0,0,0,0,0,0
"244","45156","samp. 100","CLAY","CORRENSITE","BASALT, THOLEIITIC",30.94,0,15.06,0,23.2,0.93,15.01,0.41,0.03,0.07,0,18.6,0,0.2,0,0,0,0,0,0,0,0
"245","45157","samp. 101","CLAY","CORRENSITE","BASALT, THOLEIITIC",29.87,0,13.92,0.07,26.43,0.83,15.85,0.49,0.04,0.05,0.05,21.4,0,0.07,0,0,0,0,0,0,0,0
"246","45158","samp. 136","CLAY","CORRENSITE","BASALT, THOLEIITIC",32.05,0.01,13.05,0,20.72,0.14,17.05,0,0.05,0,0.04,21.4,0,0.07,0.05,0,0,0,0,0,0,0
"247","45159","samp. 4","CLAY","CORRENSITE","BASALT, THOLEIITIC",30.43,0.04,13.32,0,21.41,0.16,17.8,0.33,0.06,0.02,0.2,18.6,0,0.08,0.02,0,0,0,0,0,0,0
"248","45160","samp. 6","CLAY","CORRENSITE","BASALT, THOLEIITIC",38.13,0.06,15.9,0.05,14.88,1.25,24.48,0.47,0.04,0.12,0.29,21.4,0,0.08,0.02,0,0,0,0,0,0,0
"249","45168","samp. 66-487-9-11","CLAY","SAPONITE","THOLEIITE",52.2,0,2.24,0,6.11,1.03,24.2,0,0.45,0.18,0.07,14.43,0,0.08,0.41,0,0,0,0,0,0,0
"250","45169","samp. 66-487-118-120","CLAY","SAPONITE","THOLEIITE",51.4,0,1.81,0,13.3,0.36,21.4,0.03,1,0.4,0,11.13,0,0.07,0.09,0,0,0,0,0,0,0
"251","45170","samp. 66-487-118-120","CLAY","SAPONITE","THOLEIITE",53.3,0,2.4,0,9.61,0.5,22.5,0.03,0.89,0.41,0.01,11.91,0,0.07,0.02,0,0,0,0,0,0,0
"252","45171","samp. 66-487-118-120","CLAY","SAPONITE","THOLEIITE",48.8,0,1.86,0,11.5,0.38,21.7,0.01,0.81,0.48,0,14.43,0,0.07,0.52,0,0,0,0,0,0,0
"253","45172","samp. FBV","CLAY","SAPONITE","GABBRO",35.77,0.08,11.5,0,23.11,0.74,17.6,0.26,0.21,0.15,0,18,0,0.2,0,0,0,0,0,0,0,0
"254","45173","samp. FBV","CLAY","MONTMORILLONITE","GABBRO",43.5,0.76,9.9,0.11,23.6,0.9,7.15,0,3.35,0.41,0.18,11.91,0,0.07,0.27,0,0,0,0,0,0,0
"255","45174","samp. FBV","CLAY","MONTMORILLONITE","GABBRO",44.35,0.91,9.8,0.07,23.1,1.3,6.6,0.05,3.3,0.05,0.16,11.91,0,0.08,0.26,0,0,0,0,0,0,0
"256","45175","samp. FBV","CLAY","MONTMORILLONITE","GABBRO",44.5,0.98,9.8,0.06,22.9,1.15,6.55,0.12,3.3,0,0.06,14.43,0,0.07,0.09,0,0,0,0,0,0,0
"257","45176","samp. FBV","CLAY","MONTMORILLONITE","GABBRO",44.1,1.48,10.05,0,23.2,0.9,6.15,0,3.35,0.38,0.2,14.43,0,0.2,0.41,0,0,0,0,0,0,0
"258","45177","samp. FBV","CLAY","MONTMORILLONITE","GABBRO",47.9,0,18.18,0.03,3.19,5.3,1.13,0,4.81,0.25,0.15,17.54,0,0.07,0.07,0,0,0,0,0,0,0
"259","45178","samp. FBV","CLAY","MONTMORILLONITE","GABBRO",46.55,0,18.85,0.01,0.43,6.34,0,0,4.69,0.36,0.17,28.05,0,0.07,0.01,0,0,0,0,0,0,0
"260","45179","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",36.8,0.94,10.58,0.03,23.61,0.92,15.2,0.14,0.73,0.11,0,17.54,0,0.08,0.23,0,0,0,0,0,0,0
"261","45180","samp. FBZ","CLAY","SAPONITE","PERIDOTITE, XENOLITH",35.21,0.08,10.95,0,21.72,0.67,18.96,0.19,0.22,0.04,0.05,18.6,0,0.08,0,0,0,0,0,0,0,0
