"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","SOMA"
"1","96","samp. LIMBURGITE","AMPHIBOLES","KAERSUTITE","LIMBURGITE",40.94,4.99,13.18,0,11.71,12.61,11.7,0.143,1.69,2.53,0.0469,2.09,0.04,0.029,0.02,0,0,0,0,0,0.0182,0,101.7371
"2","546","samp. 43-382-25-2,105-108","AMPHIBOLES","KAERSUTITE","BASALT",40.01,7.21,12.08,0,12.72,11.05,11.23,0.16,1.17,3.28,0,0.59,0.154752,0,0.049,0,0,1,0,0,0.0695,0,100.773252
"3","556","samp. HIE-1","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",40.1,2.71,12.3,0.0018,11.7,11.3,15,0.15,0.69,2.41,0.02,2.1150855190348,0.26,0.02,0.02,0,0,0,0,0,0.018,0,98.8148855190348
"4","557","samp. KZS-3","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE, HYPERSTHENE-BIOTITE-HORNBLENDE",48.4,1.29,6.94,0.03739,16.2,10.7,13,0.56,0.54,1.23,0,2.00157031983615,0.21,0,0.011,0,0,0,0,0,0,0,101.119960319836
"5","558","samp. KZS-6","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",46.4,1.26,7.33,0,16.2,11.2,14.3,0.57,0.51,1.42,0,2,0.3,0.1,0,0,0,0,0,0,0.027,0,101.617
"6","579","samp. 1A/1","AMPHIBOLES","KAERSUTITE","GABBRO",39.88,5.21,13.06,0.12,11.11,11.74,12.43,0.16,0.92,2.5,0.068,2.04,0.182,0.03,0,0,0,0,0,0,0,0,99.45
"7","616","samp. AM31","AMPHIBOLES","TREMOLITE","PERIDOTITE",53.4,0.39,3.4,1.07,2.34,12.3,21.8,0.07,0.24,1.33,0.0434,2.04551352614791,0.02,0.004,0.13,0,0,0,0,0,0.06,0,98.6429135261479
"8","620","samp. 7","AMPHIBOLES","PARGASITE","LHERZOLITE, XENOLITH",43.9,1.42,13.9,0.99,3.46,12.5,18.4,0.0728,0.6618,2.72,0.034,2,0.09,0.0326,0.13,0,0,0,0,0,0.0937,0,100.4049
"9","621","samp. 11","AMPHIBOLES","PARGASITE","LHERZOLITE, XENOLITH",47.5,0.63,9.88,0.84,2.93,12.5,19.7,0.03,0.148414,2.06,0.065,2,0.145,0.033,0.1055,0,0,0,0,0,0,0,98.566914
"10","622","samp. 10","AMPHIBOLES","PARGASITE","LHERZOLITE, XENOLITH",44,1.23,14.9,1.07,3.57,12.3,18,0.04,0.657,2.82,0.03,2,0,0.03,0.131,0,0,0,0,0,0,0,100.778
"11","753","samp. 6982313","AMPHIBOLES","PARGASITE","LHERZOLITE, GARNET, XENOLITH",42.4,1,15.7,0.48,4.3,11.9,19.2,0.09,0.07,3.1,0.05,2.3974,0,0.05,0.09,0,0,0,0,0,0.031,0,100.8584
"12","754","samp. 6982314","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.1,1,15.4,0.48,4.3,11.9,17.8,0.09,0.07,2.6,0.0174752031593687,3.67,0.001,0.02,0.11,0,0,0,0,0,0.046,0,100.604475203159
"13","755","samp. 6982312","AMPHIBOLES","PARGASITE","LHERZOLITE, GARNET, XENOLITH",45.38,0.54,13.24,0.55,6.32,11.81,18.37,0.11,0,2.14,0.1978831,2.01,0.08,0.02,0.023,0,0,0,0,0,0.067,0,100.8578831
"14","756","samp. 6982408","AMPHIBOLES","PARGASITE","LHERZOLITE, SPINEL, XENOLITH",43.19,1.04,14.56,0.7,6.07,11.38,17.52,0.12,0.57,2.2,0.01,2.04,0.05,0.0335,0.0785,0,0,0,0,0,0.033,0,99.595
"15","757","samp. 6982401","AMPHIBOLES","PARGASITE","LHERZOLITE, GARNET, XENOLITH",42.6,1.8,14.5,0.66,6.1,11.7,16,0.09,0.25,3,0.0131,1.6,0.178,0.034904,0.060878,0,0,0,0,0,0.0185,0,98.605382
"16","758","samp. 7181004","AMPHIBOLES","PARGASITE","WEBSTERITE, GARNET, XENOLITH",42.92,1.91,13.89,0.37,10.75,11.37,14.34,0.15,0.05,2.63,0.03,2.16,0,0.045,0.01,0,0,0,0,0,0,0,100.625
"17","877","samp. 11","AMPHIBOLES","CUMMINGTONITE","DACITE",51.65,0.38,2.53,0,26.42,1.51,15.33,0.63,0,0.39,0.1254687,1.91,0.15,0.069895,0.03,0,0,0,0,0,0.036,0,101.1613637
"18","878","samp. 12","AMPHIBOLES","CUMMINGTONITE","DACITE",52.3,0.16,1.85,0,25.82,1.32,15.3,0.65,0.02,0.28,0.14,2.01974831449717,0,0,0.0091,0,0,0,0,0,0.1149,0,99.9837483144972
"19","879","samp. 13","AMPHIBOLES","CUMMINGTONITE","DACITE",52.01,0.34,2.51,0,26.09,1.56,15.24,0.88,0,0.32,0,1.98228011903736,0.076805,0.035,0.0792,0,0,0,0,0,0.1595,0,101.282785119037
"20","880","samp. 14","AMPHIBOLES","CUMMINGTONITE","DACITE",51.85,0.28,2.7,0.03,25.93,1.81,14.75,0.72,0.02,0.38,0,1.83705789093442,0.15,0.06,0.01,0,0,0,0,0,0.155,0,100.682057890934
"21","881","samp. 15","AMPHIBOLES","CUMMINGTONITE","DACITE",52.19,0.24,2.37,0,25.23,1.28,15.15,0.77,0.01,0.32,0.191559,2.02,0.15,0,0,0,0,0,0,0,1.638343,0,101.559902
"22","882","samp. 16","AMPHIBOLES","CUMMINGTONITE","DACITE",52.14,0.28,2.35,0,25.45,1.34,15.22,0.55,0.02,0.35,0.05,1.91270253833341,0.14,0.07,0,0,0,0,0,0,0.075,0,99.9477025383334
"23","887","samp. 21","AMPHIBOLES","EDENITE","DACITE",44.56,1.44,10.09,0.02,18.78,9.1,10.5,0.34,0.49,1.57,0.06402426,2.02,0,0.13,0,0,0,0,0,0,0.05,0,99.15402426
"24","888","samp. 22","AMPHIBOLES","EDENITE","DACITE",44.85,1.04,10.29,0,18.65,8.96,10.65,0.2,0.39,1.47,0.06,2.05,0.773,0.16,0.0428,0,0,0,0,0,0.061,0,99.6468
"25","892","samp. CC24","AMPHIBOLES","EDENITE","GRANOPHYRE",45.67,1.32,6.75,0.0203,17.25,10.52,11.42,0.52,0.89,2.11,0.025,1.85533601402285,2.049,0.31,0,0,0,0,0,0,0.031,0,100.740636014023
"26","927","samp. SG1","AMPHIBOLES","CUMMINGTONITE","DACITE",53.9,0.23,2.74,0.031,19.2,1.23,19.6,0.69,0.106937,0.74,0.0386045300552119,2.077,0.46,0,0.089292,0,0,0,0,0,0.32,0,101.452833530055
"27","928","samp. SG2","AMPHIBOLES","CUMMINGTONITE","DACITE",54.3,0.21,2.02,0.04,21.3,1.39,17.5,0.6,0.18,0.07,0.19,2.02,0.2998,0.0255,0,0,0,0,0,0,0.04,0,100.1853
"28","930","samp. YE1","AMPHIBOLES","CUMMINGTONITE","DACITE",53.9,0.21,2.71,0.00838,19.9,1.87,18.2,0.7,0.141,0.16,0.14,2.09,0.28,0.04,0.00449714285714286,0,0,0,0,0,0.171,0,100.524877142857
"29","932","samp. YE3","AMPHIBOLES","CUMMINGTONITE","DACITE",53.8,0.18,3.13,0.011,19,1.48,19.4,0.67,0.04,0.32,0.0533,2.09,0.18,0.049366,0,0,0,0,0,0,0.2039,0,100.607566
"30","933","samp. YE4","AMPHIBOLES","CUMMINGTONITE","DACITE",54.8,0.35,1.73,0.024,20.1,2.74,17.5,0.7,0.3,0.12,0.505502040404624,1.22,0.21,0.06,0.026470496,0,0,0,0,0,0.0412,0,100.427172536405
"31","934","samp. YE5","AMPHIBOLES","CUMMINGTONITE","DACITE",55.2,0.15,2.24,0.01,18.4,1.33,20.1,0.7,0.06,0.13,0.06,2,0.0871,0.01,0,0,0,0,0,0,0.11,0,100.5871
"32","945","samp. PA-120G","AMPHIBOLES","PARGASITE","CLINOPYROXENITE, SPINEL-OLIVINE, XENOLITH",42.8,1.2,13.8,2,3.79087,9.7,17.9,0.06,1.13,3.7,0.03,1.93872251433459,0,0.06,0.71,0,0,0,0,0,0.066,0,98.8855925143346
"33","946","samp. A-6","AMPHIBOLES","KAERSUTITE","WEHRLITE, SPINEL, XENOLITH",43.2,4.9,13.2,0.842907,4.78,11.3,15.8,0.08,0.84,3.1,0.04,2,0.04,0.05,0.079,0,0,0,0,0,0.064,0,100.315907
"34","947","samp. PA-7","AMPHIBOLES","KAERSUTITE","WEBSTERITE, SPINEL-OLIVINE-KAERSUTITE, XENOLITH",40.2,5.2,14.5,0.178,8.32,11.2,15.1,0.1,1.07,2.9,0.168356391153338,0.9,0.28,0.01,0.0152,0,0,0,0,0,0,0,100.141556391153
"35","948","samp. PA-43","AMPHIBOLES","KAERSUTITE","CLINOPYROXENITE, SPINEL-OLIVINE-KAERSUTITE, XENOLITH",40.5,4.2,15.3,0.12,8.72,10.9,14.2,0.13,1.09,3,0.09,1.6614077828648,0.062,0.0249,0.04,0,0,0,0,0,0.0309,0,100.069207782865
"36","949","samp. PA-42","AMPHIBOLES","KAERSUTITE","PERIDOTITE, ILMENITE-KAERSUTITE, XENOLITH",40,5,14.6,0.075,11.278,10.6,13,0.16,1.19,2.8,0.05,1.66265694228787,0,0.02,0,0,0,0,0,0,0,0,100.435656942288
"37","950","samp. SLP-205_LEACHED","AMPHIBOLES","KAERSUTITE","MEGACRYST, KAERSUTITE, XENOLITH",40.13,4.51,13.81,0,13.66,10.87,11.15,0.14,1.76,2.53,0.03,2.02,0.078164,0.032,0.02,0,0,0,0,0,0,0,100.740164
"38","951","samp. SLP-136_LEACHED","AMPHIBOLES","KAERSUTITE","MEGACRYST, KAERSUTITE, XENOLITH",39.21,5.8,13.4,0.03,14.68,10.53,9.7,0.18,1.55,2.82,0.2055948,1.99,0.126,0.062736,0.08,0,0,0,0,0,0.084,0,100.4483308
"39","952","samp. SLP-129A_LEACHED","AMPHIBOLES","KAERSUTITE","MEGACRYST, KAERSUTITE, XENOLITH",39.96,5.38,13.18,0,13.89,10.53,10.22,0.17,1.99,2.6,0.02,2,0.055,0.01,0,0,0,0,0,0,0.0026,0,100.0076
"40","953","samp. SLP-134A_LEACHED","AMPHIBOLES","KAERSUTITE","MEGACRYST, KAERSUTITE, XENOLITH",37.96,6.15,14.58,0,11.24,10.76,12.23,0.1,1.87,2.38,0.1376768,2,0.0891,0.036499,0.02,0,0,0,0,0,0,0,99.5532758
"41","954","samp. SLP-134B_LEACHED","AMPHIBOLES","KAERSUTITE","MEGACRYST, KAERSUTITE, XENOLITH",39.07,6.25,13.84,0,10.74,10.71,12.76,0.11,1.65,2.57,0.052,2.02,0.585,0.02,0.07,0,0,0,0,0,0.06,0,100.507
"42","1204","samp. SNG-148-1","AMPHIBOLES","KAERSUTITE","HARZBURGITE",40.7,5.7,13.8,0.8,8.9,10.5,14.9,0.3,1.3,2.9,0.1452508,0.75,0.245,0.05,0,0,0,0,0,0,0.1056,0,101.0958508
"43","1224","samp. 73","AMPHIBOLES","KAERSUTITE","LABRADORITE, KAERSUTITE",39.78,7,14.13,0.057,11.241,10.75,11.01,0.12,1.58,2.57,0,0.7,0.08,0.0348,0.1116,0,0,0,0,0,0.0872,0,99.2516
"44","1242","samp. EJECTA","AMPHIBOLES","PARGASITE","NOT GIVEN",41.64,2.25,14.64,0.26,10.58,11.54,13.35,0.22,0.76,2.29,0.06,1.93769255666995,0.09,0.06,0.07,0,0,0,0,0,0.11,0,99.8576925566699
"45","1257","samp. 16-1-87","AMPHIBOLES","HORNBLENDE (SENSU LATO)","NOT GIVEN",47.45,0.96,7.84,0.08,12.62,10.55,15.52,0.32,0.15,1.41,0.0207148881406603,2.05,0.052,0.0381,0,0,0,0,0,0,0,0,99.0608148881407
"46","1258","samp. 16-1-87","AMPHIBOLES","EDENITE","NOT GIVEN",47.78,0.96,7.97,0,12.26,10.99,15.16,0.45,0.13,1.78,0.105,2.02,0.23,0.08,0,0,0,0,0,0,0,0,99.915
"47","1259","samp. 27-1A-86","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE",49.49,0.78,7.03,0,12.21,10.06,16.35,0.65,0.16,1.5,0.18,1.984,0.167,0.023,0,0,0,0,0,0,0.018,0,100.602
"48","1260","samp. 27-1A-86","AMPHIBOLES","EDENITE","DACITE",46.66,1.1,8.59,0,12.54,10.19,15.55,0.27,0.25,1.74,0.09,2.04,0.02,0.06,0,0,0,0,0,0,0,0,99.1
"49","1261","samp. 27-1B-86","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE",48.68,0.78,7.02,0,12.61,10.46,16.19,0.45,0.13,1.5,0.13,2.05,0,0.023,0.01,0,0,0,0,0,0.04,0,100.073
"50","1290","samp. GRAIN1","AMPHIBOLES","KAERSUTITE","TRACHYBASALT, OLIVINE",39.54,5.59,14.86,0.02,9.39,11.01,13.02,0.1,1.84,2.54,0.039,2.05,0.168,0.02,0,0,0,0,0,0,0,0,100.187
"51","1291","samp. GRAIN2","AMPHIBOLES","KAERSUTITE","TRACHYBASALT, OLIVINE",39.35,5.57,14.55,0.08,9.06,11.03,13.14,0.1,1.9,2.21,0.05,1.92863479937085,0.4245,0.08,0.07,0,0,0,0,0,0.029,0,99.5721347993709
"52","1292","samp. GRAIN3","AMPHIBOLES","KAERSUTITE","TRACHYBASALT, OLIVINE",39.29,5.57,14.58,0.02,9.08,10.86,13.11,0.09,1.82,2.41,0.0811862,2.02532572524086,0.059,0.05,0,0,0,0,0,0,0.038,0,99.0835119252409
"53","1293","samp. 1107","AMPHIBOLES","ARFVEDSONITE","TRACHYTE",49.31,0.16,0.58,0,35.5,2.63,0.32,1.67,1.15,6.84,0.61,1.59787355330918,1.287,0.01,0,0,0,0,0,0,0.15,0,101.814873553309
"54","1299","samp. RCDS-197","AMPHIBOLES","EDENITE","BASALT, CALC-ALKALINE",46.87,1.93,7.16,0.042,6.51,11.09,18.42,0.17,1.18,2.69,0.023,1.85704352939392,1.01,0.031694,0.05,0,0,0,0,0,0,0,99.0337375293939
"55","1300","samp. DS90-47","AMPHIBOLES","PARGASITE","ABSAROKITE",42.23,2.49,12.29,0.103943,7.6,11.78,16.44,0.08,1.22,3.12,0.03,1.88146515595017,0.073,0.01,0.0879,0,0,0,0,0,0.0693,0,99.5056081559502
"56","1301","samp. DS90-47","AMPHIBOLES","KAERSUTITE","ABSAROKITE",41.43,5.6,11.17,0.3,6.94,11.87,15.75,0.12,1.29,2.73,0.0344,1.5708061680035,0.47,0.04,0.04,0,0,0,0,0,0.069,0,99.4242061680035
"57","1382","samp. 7702C","AMPHIBOLES","KAERSUTITE","GABBRO, KAERSUTITE",39.16,6.36,13.01,0,13.01,11.66,11.28,0,1.24,2.18,0.05,1.81298540028304,0.19,0,0.083,0,0,0,0,0,0.0154,0,100.051385400283
"58","1400","samp. R132","AMPHIBOLES","KAERSUTITE","TRACHYTE",38.8,7.9,13.7,0,12.205,12.4,10.8,0.15,1.45,2.19,0,1.92,0.1,0.026,0.057,0,0,0,0,0,0.06,0,101.758
"59","1405","samp. ML-33A","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE, BASALTIC",42.98,3.15,10.66,0.09,12.41,11.05,14.56,0.15,0.46,2.54,0.0108018745673631,2.11760063940865,0.0181,0.02,0,0,0,0,0,0,0,0,100.216502513976
"60","1406","samp. ML-1","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE",43.23,2.92,10.56,0.01,16.02,10.63,12.34,0.21,0.63,1.96,0.0415,1.97,0.16,0.051,0,0,0,0,0,0,0.0182,0,100.7507
"61","1408","samp. 2","AMPHIBOLES","KAERSUTITE","LAMPROPHYRE, ALKALINE",40.27,7.23,10.7,0.12,13.404,11.85,10.73,0.24,0.69,2.4,0.076,1.43249512458007,0.46,0.0656,0.0489,0,0,0,0,0,0.061,0,99.7779951245801
"62","1409","samp. 4","AMPHIBOLES","KAERSUTITE","TRACHYANDESITE, TITANAUGITE-OLIVINE-KAERSUTITE",38.9,5.71,16.02,0,13.22,10.63,10.68,0.16,1.21,2.52,0.1320511,1.71753423591659,0.26,0.0029,0,0,0,0,0,0,0,0,101.162485335917
"63","1410","samp. 5","AMPHIBOLES","KAERSUTITE","TRACHYANDESITE",39.68,5.91,14.82,0.02,11.29,10.54,12.28,0.16,1.13,2.52,0.09,1.66265694228787,0.1,0.02,0.0546,0,0,1,0,0,0.05,0,101.327256942288
"64","1411","samp. 9","AMPHIBOLES","KAERSUTITE","TRACHYANDESITE",38.24,5.89,15.48,0,12.86,10.69,10.73,0.16,1.33,2.5,0.05,1.94493187823557,0.13,0.06,0.0119,0,0,1,0,0,0,0,101.076831878236
"65","1412","samp. 10","AMPHIBOLES","KAERSUTITE","TRACHYBASALT, OLIVINE-TITANAUGITE-KAERSUTITE",38.44,5.73,15.87,0.01,12.12,11.58,11.48,0.16,1.21,2.15,0.0347,2.23261052736505,0.06,0.0021,0.00458190476190476,0,0,0,0,0,0,0,101.083992432127
"66","1413","samp. 11","AMPHIBOLES","KAERSUTITE","TRACHYTE, AUGITE-BIOTITE-KAERSUTITE",42.52,4.36,11.25,0.013,16.65,10.75,8.71,0.24,1.11,2.41,0.05,2.04,0.32,0.06,0,0,0,0,0,0,0,0,100.483
"67","1414","samp. 12","AMPHIBOLES","KAERSUTITE","TRACHYANDESITE, TITANAUGITE-OLIVINE-OXYKAERSUTITE",39.68,4.97,14.48,0.051,10.94,11.92,12.95,0.16,1.29,2.11,0.04,1.90442404041997,0,0.03,0,0,0,0,0,0,0,0,100.52542404042
"68","1415","samp. 13","AMPHIBOLES","KAERSUTITE","TRACHYBASALT, OLIVINE-TITANAUGITE-KAERSUTITE",38.78,5.51,14.67,0,10.2,11.85,13.01,0.09,1.42,2.29,0.19,1.71,0.235,0.00849,0.04,0,0,0,0,0,0.0285,0,100.03199
"69","1618","samp. 139064","AMPHIBOLES","KAERSUTITE","LAMPROPHYRE",37.16,5.21,16.02,0.009,10.57,12.35,12.44,0.21,1.54,1.98,0.05,3.27415966386555,0.26,0.23,0,0,0,0,0,0,0,0,101.303159663866
"70","1619","samp. 138920","AMPHIBOLES","PARGASITE","LAMPROPHYRE",39.64,4.33,14.19,0.17,13.75,11.9,11.3,0.26,1.53,2.35,0.029484,2,0.299,0.02,0.01,0,0,0,0,0,0.039,0,101.817484
"71","1639","samp. GRB87","AMPHIBOLES","PARGASITE","PYROXENITE, XENOLITH",43.24,1.78,10.88,0.25,7.93,11.08,16.36,0.1,0.96,3.41,0.027,1.71,0.43,0.0298,0.04,0,0,0,0,0,0.0893,0,98.3161
"72","1640","samp. GRB18","AMPHIBOLES","PARGASITE","PYROXENITE, XENOLITH",41.09,3.41,12.19,0.0687,10.96,11.46,13.54,0.18,1.47,2.74,0.05,1.09625399455557,0.14,0.04,0.0402,0,0,0,0,0,0,0,98.4751539945556
"73","1641","samp. GRB20","AMPHIBOLES","KAERSUTITE","PYROXENITE, KAERSUTITE, XENOLITH",39.02,4.4,13.14,0.01,14.09,11.38,11.01,0.21,1.69,2.77,0,1.95272336382759,0.18,0.02,0.00501047619047619,0,0,0,0,0,0.05,0,99.9277338400181
"74","1646","samp. AR33","AMPHIBOLES","PARGASITE","DACITE",43.42,2.48,12.17,0.14,10.43,11.47,15.38,0.12,0.58,2.28,0,2.03,0.22,0.02,0,0,0,0,0,0,0,0,100.74
"75","1647","samp. AR50","AMPHIBOLES","EDENITE","ANDESITE",46.29,1.97,8.09,0,12.76,11.3,15.21,0.26,0.82,1.54,0.02,2,0.31,0.1,0,0,0,0,0,0,0,0,100.67
"76","1652","samp. 364","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE",42.75,2.34,10.68,0.02,14.34,10.51,12.44,0.47,0.51,2.46,0.02,1.86,0.21,0.06,0.0119,0,0,0,0,0,0,0,98.6819
"77","1653","samp. 346","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE",43.64,2.93,11.49,0.011,11.65,11.12,12.25,0.23,0.51,2.74,0.024,1.94,0.18,0.02,0.0449,0,0,0,0,0,0.017,0,98.7969
"78","1654","samp. 348","AMPHIBOLES","HORNBLENDE (SENSU LATO)","DACITE",44.01,2.8,10.75,0.625596,14.41,10.75,11.91,0.42,0.5,2.67,0.02,1.93,0.21,0.085291,0.01,0,0,0,0,0,0,0,101.100887
"79","1706","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",48.32,0.15,10.05,2.2,2.63,12.67,19.58,0.06,0.14,1.52,0.19,2.0063846008766,0.37,0,0.16,0,0,0,0,0,0.108,0,100.154384600877
"80","1707","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",48.61,0.16,9.33,1.98,2.28,12.57,19.97,0.06,0.12,1.36,0.04,2.13221423662437,0.02,0.02,0.11,0,0,0,0,0,0.0306,0,98.7928142366244
"81","1708","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",49.12,0.15,8.73,1.94,2.42,13.01,20.31,0.06,0.09,1.27,0.11,2.08,0,0.03,0.14,0,0,0,0,0,0.03,0,99.49
"82","1709","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",47.85,0.14,9.94,1.97,2.71,12.7,19.54,0.04,0.12,1.47,0.0271762677256043,1.22,0.35,0.02,0.06,0,0,0,0,0,0.0932,0,98.2503762677256
"83","1710","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",48.23,0.14,9.59,1.93,2.53,12.86,20.01,0.07,0.15,1.4,0.027,2.03,0.2816,0.116,0.05,0,0,0,0,0,0.049,0,99.4636
"84","1711","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",47.13,0.14,10.53,2.39,2.91,12.48,19.68,0.05,0.1,1.74,0.34,2.15,0.14,0.0096,0.08,0,0,0,0,0,0.03,0,99.8996
"85","1712","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",47.63,0.14,10.21,2.35,3.06,12.56,19.67,0.01,0.18,1.6,0.46,2.04,0.2303,0.018,0.09,0,0,0,0,0,0.0838,0,100.3321
"86","1713","samp. 125-784A-41R-CC,8-11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",47.1,0.14,10.32,2.52,2.72,12.52,19.55,0.09,0.16,1.64,1.11288271917469,2.06,0,0.0261,0.04,0,0,0,0,0,0,0,99.9989827191747
"87","1715","samp. 125-784A-45R-CC,23-27","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",46.56,0.08,10.43,2.43,2.61,12.55,19.8,0.07,0,1.86,0.03,2.12098935753493,0.145,0,0.09,0,0,0,0,0,0.084,0,98.8599893575349
"88","1716","samp. 125-784A-45R-CC,23-27","AMPHIBOLES","HORNBLENDE (SENSU LATO)","HARZBURGITE",47.41,0.16,9.77,2.31,2.56,12.65,19.79,0.01,0.01,1.65,0.2699244,2.09,0.31,0.045,0.16,0,0,0,0,0,0.064,0,99.2589244
"89","1779","samp. 1","AMPHIBOLES","TREMOLITE","NOT GIVEN",57.5,0.11,1.31,0.0956,2.67,11.08,24.21,0,0,0.42,0.06402426,2.05,0.096,0.02,0.13,0,0,0,0,0,0.02,0,99.77562426
"90","1785","samp. HB1","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",43.27,2.4,9.18,0,13.56342,11.3,13.23,0.33,0.86,2.06,0.0509,1.98,0.2,0.0259,0,0,0,0,0,0,0,0,98.45022
"91","1786","samp. HB2","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",42.27,3.36,11.3,0.01,10.13,11.47,14.93,0.15,0.98,2.43,0,1.9,0.2595,0.015,0.01,0,0,0,0,0,0,0,99.2145
"92","1787","samp. HB3","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",43.06,3.35,10.93,0,9.74,11.15,15.48,0.13,0.89,2.58,0,1.98104520432458,0.35,0.028,0.0287,0,0,0,0,0,0.0285,0,99.7262452043246
"93","1788","samp. HB4","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",41.54,3.6,11.63,0,10.99,11.39,14.66,0.12,0.88,2.59,0.08,1.90837096526697,0.13,0.018,0,0,0,0,0,0,0,0,99.536370965267
"94","1789","samp. HB5","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",40.35,3.58,12.09,0.01,13.68,11.38,13.2,0.14,0.8,2.33,0.06,2.03,0.01,0.02,0,0,0,0,0,0,0,0,99.68
"95","1790","samp. HB6","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",40.94,3.48,11.83,0.068,10.64,11.45,14.16,0.09,0.87,2.5,0.04,2.01,0.2,0.033,0,0,0,0,0,0,0,0,98.311
"96","1792","samp. HB8","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",41.9,3.33,11.35,0,11.55,11.55,14.34,0.17,1.05,2.46,0.0148114942616463,1.93,0.1,0.044,0.0228,0,0,0,0,0,0,0,99.8116114942616
"97","1793","samp. HB9","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",44.86,2.05,9.06,0,13.8,11.29,13.41,0.33,0.9,1.87,0.0163884035467592,2.04,0.031,0.03145277,0,0,0,0,0,0,0,0,99.6888411735468
"98","1795","samp. HB11","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",42.34,2.69,11.35,0.05,13.20964,11.41,13.67,0.24,0.75,2.24,0.0350031900430548,2.5746,0.08,0.09,0.039,0,0,0,0,0,0,0,100.768243190043
"99","1796","samp. HB12","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",42.1,3.03,11.09,0.085,10.7,10.93,14.88,0.12,0.94,2.46,0.022,2.07,0.05,0.024,0.05,0,0,0,0,0,0,0,98.551
"100","1797","samp. HB13","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",43.49,2.51,10.18,0.04092,13.33,11.17,13.6,0.27,0.9,2.02,0.015,2.05,0.14,0.07,0.0078,0,0,0,0,0,0,0,99.79372
"101","1799","samp. HB15","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",42.45,2.31,12.71,0,10.46,11.19,15.39,0.11,1.07,2.49,0.01903,1.92565484501389,0.21,0.0263,0,0,0,0,0,0,0,0,100.360984845014
"102","1800","samp. HB16","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",41.53,3.51,11.83,0.04,11.83,11.03,13.57,0.13,0.96,2.53,0.0344,1.98,0.0766,0.0121,4e-04,0,0,0,0,0,0,0,99.0635
"103","1801","samp. HB17","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",41.41,2.56,13.23,0.0072,11.24,11.27,14.41,0.11,0.75,2.34,0.05652578,2.19373918687912,0,0.0214,0,0,0,0,0,0,0,0,99.5988649668791
"104","1802","samp. HB18","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",41.04,2.59,12.46,0,13.476,11.61,12.94,0.21,0.74,2.11,0.022428430445438,1.98887436792421,0,0.023,0,0,0,0,0,0,0,0,99.2103027983697
"105","1804","samp. HB20","AMPHIBOLES","HORNBLENDE (SENSU LATO)","ANDESITE",44.22,1.5,8.38,0.0691,15.55,11.46,12.05,0.5,0.81,1.57,0,1.90938658454569,0.326,0.08,0.0297,0,0,0,0,0,0,0,98.4541865845457
