"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","SOMA"
"2850","79191","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",55.249,0.006,27.946,0,0.26,10.295,0.029,0.01,0.134,5.968,0.08,0,1e-05,0,0,0,0,0,0,0,0,0,99.97701
"2851","79192","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",56.333,0,27.495,0.004,0.206,9.736,0.021,0,0.132,6.472,0,0,0.009,0.0058,0,0,0,0,0,0,0,0,100.4138
"2852","79193","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",56.719,0,27.115,0,0.228,9.053,0,0.006,0.139,6.89,0,0,0,0.01,0,0,0,0,0,0,0,0,100.16
"2853","79194","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",55.675,0.016,27.594,0.002,0.215,9.807,0,0,0.112,6.328,0,0,0,0,0,0,0,0,0,0,0,0,99.749
"2854","79195","samp. GG1","FELDSPAR","BYTOWNITE","TRACHYANDESITE",47.82,0.029,33.07,0,0.789,16.082,0.047,0.049,0.063,2.488,0.058,0,0,0,0.016,0,0,0,0,0,0,0,100.511
"2855","79196","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",59.746,0.014,25.094,0,0.21,6.698,0,0,0.485,8.003,0.01,0,0,0,0,0,0,0,0,0,0,0,100.26
"2856","79197","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",57.809,0,25.814,0.036,0.131,7.817,0,0,0.214,7.43,0.008,0,0.1,0,0,0,0,0,0,0,0,0,99.359
"2857","79198","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",59.072,0,25.658,0,0.15,7.336,0,0,0.221,7.891,0,0,0,0.002,0,0,0,0,0,0,0,0,100.33
"2858","79199","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",55.658,0,27.215,0,0.397,9.694,0,0,0.127,6.619,0,0,0,1e-05,0,0,0,0,0,0,0,0,99.71001
"2859","79200","samp. GG1","FELDSPAR","BYTOWNITE","TRACHYANDESITE",49.925,0,31.62,0.018,0.335,14.698,0,0.054,0.065,3.445,0.017,0,0,0.02,0.026,0,0,0,0,0,0,0,100.223
"2860","79201","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",59.166,0,25.612,0.01,0.265,7.416,0.022,0,0.388,7.532,0.2895092,0,0,0,0.001,0,0,0,0,0,0,0,100.7015092
"2861","79202","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",59.427,0.024,25.366,0,0.166,7.004,0,0.019,0.249,8.06,0.03,0,0.02,0.003127,0.005,0,0,0,0,0,0,0,100.373127
"2862","79203","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",57.389,0.048,25.989,0.028,0.229,8.051,0.011,0.027,0.21,7.24,0,0,0,0,0,0,0,0,0,0,0,0,99.222
"2863","79204","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",57.067,0,26.459,0.042,0.245,8.562,0,0.006,0.193,7.041,0,0,0,1e-05,0,0,0,0,0,0,0,0,99.61501
"2864","79205","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",57.971,0.01,25.618,0,0.319,7.767,0.02,0.041,0.302,7.509,0.0254,0,0,0.001,0.015,0,0,0,0,0,0,0,99.5984
"2865","79206","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",58.749,0,25.221,0.004,0.287,6.962,0.004,0.029,0.467,7.907,0,0,0.039,0,0,0,0,0,0,0,0,0,99.669
"2866","79207","samp. GG1","FELDSPAR","LABRADORITE","TRACHYANDESITE",51.67,0,30.186,0,0.235,12.971,0.036,0.012,0.076,4.436,0.2,0,0.056,0.05,0.045,0,0,0,0,0,0,0,99.973
"2867","79208","samp. GG1","FELDSPAR","ANDESINE","TRACHYANDESITE",55.716,0.003,28.016,0,0.188,10.225,0.002,0,0.181,6.109,0.001,0,0,0.011,0.002,0,0,0,0,0,0,0,100.454
"2868","79209","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",52.246,0,29.814,0,0.486,12.695,0.012,0.01,0.182,4.498,0,0,0,0,0.054,0,0,0,0,0,0,0,99.997
"2869","79210","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",54.132,0,28.469,0,0.427,11.161,0.005,0.022,0.127,5.369,0.02,0,0,0.011,0,0,0,0,0,0,0,0,99.743
"2870","79211","samp. GG6","FELDSPAR","BYTOWNITE","ANDESITE, BASALTIC",46.615,0,32.716,0,0.484,16.818,0.025,0,0.009,2.269,0,0,0.181,0.03,0,0,0,0,0,0,0,0,99.147
"2871","79213","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",51.537,0.004,29.555,0.026,0.456,12.668,0.023,0,0.168,4.657,0,0,0.02,0,0.001,0,0,0,0,0,0,0,99.115
"2872","79214","samp. GG6","FELDSPAR","ANDESINE","ANDESITE, BASALTIC",55.576,0,28.028,0.042,0.325,10.448,0,0.016,0.147,6.027,0,0,0,0,0.004,0,0,0,0,0,0,0,100.613
"2873","79215","samp. GG6","FELDSPAR","BYTOWNITE","ANDESITE, BASALTIC",49.48,0.032,31.52,0,0.329,14.877,0.004,0,0.135,3.227,0.025,0,0,0.0085,0,0,0,0,0,0,0,0,99.6375
"2874","79216","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",52.716,0.004,29.272,0.01,0.524,12.121,0.036,0,0.236,4.789,0.1628491,0,0.0413,0.03,0.019,0,0,0,0,0,0,0,99.9611491
"2875","79217","samp. GG6","FELDSPAR","BYTOWNITE","ANDESITE, BASALTIC",46.408,0,33.394,0.01,0.499,16.67,0.045,0.035,0.045,2.077,0.058,0,0,0.035,0.035,0,0,0,0,0,0,0,99.311
"2876","79219","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",52.021,0.024,29.813,0.024,0.484,12.776,0.015,0.013,0.199,4.456,0.04,0,0.22,0.009,0.062,0,0,0,0,0,0,0,100.156
"2877","79220","samp. GG6","FELDSPAR","BYTOWNITE","ANDESITE, BASALTIC",46.371,0,33.194,0,0.505,16.878,0.034,0,0.013,1.955,0.0094,0,0,0.005,0.039,0,0,0,0,0,0,0,99.0034
"2878","79221","samp. GG6","FELDSPAR","BYTOWNITE","ANDESITE, BASALTIC",47.4,0.014,32.745,0.026,0.45,16.564,0.004,0,0.039,2.365,0,0,0.21,0.01,0,0,0,0,0,0,0,0,99.827
"2879","79222","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",51.624,0,29.629,0.032,0.437,12.606,0.021,0,0.08,4.687,0.008,0,0.004,0.019,0,0,0,0,0,0,0,0,99.147
"2880","79223","samp. GG6","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",51.679,0.023,29.796,0.044,0.477,12.626,0.026,0.029,0.176,4.621,0,0,0.0243,0.08,0,0,0,0,0,0,0,0,99.6013
"2881","79224","samp. GG7","FELDSPAR","ANDESINE","TRACHYANDESITE, BASALTIC",54.628,0,28.132,0,0.521,10.819,0.057,0.004,0.136,5.71,0,0,0,0.006,0.04,0,0,0,0,0,0,0,100.053
"2882","79225","samp. GG7","FELDSPAR","BYTOWNITE","TRACHYANDESITE, BASALTIC",46.058,0,33.594,0,0.505,17.224,0.018,0,0.029,1.842,0,0,0,0,0.019,0,0,0,0,0,0,0,99.289
"2883","79226","samp. GG7","FELDSPAR","BYTOWNITE","TRACHYANDESITE, BASALTIC",46.524,0,33.408,0.002,0.473,17.174,0.004,0.027,0.028,1.922,0.03,0,0.02,0,0.009,0,0,0,0,0,0,0,99.621
"2884","79227","samp. GG7","FELDSPAR","LABRADORITE","TRACHYANDESITE, BASALTIC",52.832,0,29.419,0.018,0.495,12.181,0.071,0.014,0.114,5.012,0.012,0,0,0.0235,0,0,0,0,0,0,0,0,100.1915
"2885","79228","samp. GG7","FELDSPAR","BYTOWNITE","TRACHYANDESITE, BASALTIC",47.07,0.012,33.428,0.004,0.486,17.316,0.014,0.007,0.028,2.008,0.012,0,0.066,0.0067,0,0,0,0,0,0,0,0,100.4577
"2886","79230","samp. GG7","FELDSPAR","LABRADORITE","TRACHYANDESITE, BASALTIC",53.497,0,28.784,0,0.43,11.634,0.003,0.01,0.165,5.299,0.03,0,0,0.008,0.015,0,0,0,0,0,0,0,99.875
"2887","79231","samp. GG7","FELDSPAR","BYTOWNITE","TRACHYANDESITE, BASALTIC",47.468,0,33.19,0.038,0.452,16.537,0.062,0.017,0.033,2.161,0,0,0.045,0,0.001,0,0,0,0,0,0,0,100.004
"2888","79232","samp. GG7","FELDSPAR","BYTOWNITE","TRACHYANDESITE, BASALTIC",47.677,0,33.014,0.024,0.387,16.517,0.045,0,0.015,2.38,0,0,0,0.005,0,0,0,0,0,0,0,0,100.064
"2889","79234","samp. GG7","FELDSPAR","BYTOWNITE","TRACHYANDESITE, BASALTIC",50.351,0,30.952,0.03,0.441,14.124,0.033,0.019,0.14,3.683,0,0,0,0.0038,0,0,0,0,0,0,0,0,99.7768
"2890","79771","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.875,0.094,19.907,0,0.353,1.127,0.003,0,3.047,8.936,0.007,0,0.039,0,0.049,0,0,0,0,0,0,0,99.437
"2891","79772","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.642,0.067,19.774,0,0.349,0.933,0,0.007,3.141,8.835,0,0,0.015,0.001,0,0,0,0,0,0,0,0,99.764
"2892","79773","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.123,0.072,19.888,0.021,0.321,1.17,0,0.008,2.987,8.701,0.016,0,0,0,0.0089,0,0,0,0,0,0,0,99.3159
"2893","79775","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.79,0.093,19.36,0,0.348,0.677,0.001,0.001,3.397,8.759,0.006,0,0.012,0.001,0.0219,0,0,0,0,0,0,0,99.4669
"2894","79777","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.208,0.101,19.711,0,0.326,1.036,0,0,3.212,8.703,0,0,0,0,0.06,0,0,0,0,0,0,0,99.357
"2895","79778","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.995,0.08,19.826,0,0.383,1.017,0,0.01,3.401,8.613,0.006,0,0,0.003,0,0,0,0,0,0,0,0,99.334
"2896","79779","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.895,0.105,19.914,0,0.349,1.174,0.002,0.011,3.237,8.956,0,0,0,0,0,0,0,0,0,0,0,0,99.643
"2897","79780","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.362,0.088,19.74,0,0.382,0.808,0.005,0,3.572,8.758,0,0,0.092,0.003,0,0,0,0,0,0,0,0,99.81
"2898","79781","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.513,0.085,19.514,0,0.339,0.681,0.003,0,3.742,8.791,0.028,0,0.008,0.004,0,0,0,0,0,0,0,0,99.708
"2899","79784","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.793,0.088,19.814,0,0.337,0.915,0,0.001,3.455,8.657,0.003,0,0,0,0,0,0,0,0,0,0,0,99.063
"2900","79786","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.347,0.086,19.545,0,0.397,0.851,0,0,3.53,8.48,0,0,0,0.003,0,0,0,0,0,0,0,0,99.239
"2901","79787","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.066,0.092,20.027,0,0.341,1.063,0,0.001,3.424,8.998,0,0,0,0,0,0,0,0,0,0,0,0,100.012
"2902","79788","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.848,0.091,20.042,0.0147,0.286,1.109,0,0,3.293,8.503,0.002,0,0,0,0.01,0,0,0,0,0,0,0,99.1987
"2903","79789","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.857,0.087,19.971,0,0.337,1.036,0.007,0,3.329,8.708,0.011,0,0,0,0.04,0,0,0,0,0,0,0,99.383
"2904","79790","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.797,0.101,20.066,0,0.369,1.009,0,0,3.385,8.725,0,0,0,0,0,0,0,0,0,0,0,0,99.452
"2905","79791","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.763,0.087,20.068,0,0.344,1.17,0.002,0,3.232,8.664,0.014,0,0,0.001,0,0,0,0,0,0,0,0,99.345
"2906","79792","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.33,0.107,19.663,0.026,0.335,0.939,0,0.014,3.491,8.837,0.016,0,0,0.001,0,0,0,0,0,0,0,0,99.759
"2907","79793","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.633,0.088,19.704,0,0.374,0.843,0,0,3.5,8.718,0.014,0,0,0.003,0,0,0,0,0,0,0,0,99.877
"2908","79794","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.789,0.095,19.793,0,0.351,0.907,0.002,0,3.423,8.828,0.013,0,0,0,0.026,0,0,0,0,0,0,0,99.227
"2909","79797","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.425,0.092,19.991,0.0104,0.346,1.238,0,0.009,3.092,8.766,0,0,0.025,0.007,0.0143,0,0,0,0,0,0,0,99.0157
"2910","79799","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.367,0.092,20.379,0.009,0.363,1.29,0,0.007,3.008,8.837,0.025,0,0.002,0.005,0.0175,0,0,0,0,0,0,0,99.4015
"2911","79800","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.504,0.071,20.107,0.01,0.394,1.305,0,0.004,2.966,8.591,0.011,0,0,0,0.042,0,0,0,0,0,0,0,99.005
"2912","79801","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.933,0.073,20.008,0,0.339,1.189,0,0.01,3.151,8.754,0.007,0,0.037,0.005,0.008,0,0,0,0,0,0,0,99.514
"2913","79802","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.965,0.078,19.471,0.002,0.341,0.746,0,0.005,3.753,8.664,0.006,0,0,0,0.01,0,0,0,0,0,0,0,100.041
"2914","79806","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.386,0.09,19.723,0.025,0.378,0.863,0,0,3.751,8.551,0.019,0,0,0,0,0,0,0,0,0,0,0,99.786
"2915","79807","samp. A01A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.08,0.074,19.771,0,0.383,0.864,0,0,3.583,8.711,0,0,0.045,0,0,0,0,0,0,0,0,0,99.511
"2916","79808","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.671,0.084,19.903,0.03,0.352,1.11,0,0.003,3.35,8.909,0.011,0,0,0.006,0.02,0,0,0,0,0,0,0,99.449
"2917","79809","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.737,0.058,19.182,0,0.336,0.578,0,0.004,3.973,8.486,0,0,0,0.004,0,0,0,0,0,0,0,0,99.358
"2918","79811","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.545,0.08,19.267,0.002,0.345,0.678,0,0,3.927,8.757,0.003,0,0,0,0,0,0,0,0,0,0,0,99.604
"2919","79813","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.218,0.038,19.355,0,0.36,0.646,0,0,3.893,8.538,0.005,0,0.014,0.001,0.0105,0,0,0,0,0,0,0,99.0785
"2920","79814","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.249,0.064,19.593,0,0.318,0.849,0,0.001,3.423,8.557,0,0,0.031,0,0,0,0,0,0,0,0,0,99.085
"2921","79815","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.525,0.092,19.433,0.02,0.338,0.75,0.002,0.002,3.502,8.925,0,0,0,0,0.003,0,0,0,0,0,0,0,99.592
"2922","79816","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.458,0.083,19.454,0.0238623752223419,0.357,0.791,0,0,3.635,8.851,0.001,0,0,0.003,0.0017,0,0,0,0,0,0,0,99.6585623752223
"2923","79817","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.421,0.083,19.398,0,0.351,0.737,0,0,3.64,8.585,0,0,0,0,0,0,0,0,0,0,0,0,99.215
"2924","79821","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.389,0.069,19.54,0.011,0.281,0.854,0.009,0.005,3.267,8.976,0.011,0,0,0,0,0,0,0,0,0,0,0,99.412
"2925","79823","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.439,0.084,19.349,0.01,0.356,0.811,0,0,3.414,8.82,0,0,0,0,0,0,0,0,0,0,0,0,99.283
"2926","79824","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.53,0.052,19.519,0,0.339,0.804,0.003,0.017,3.218,8.84,0.015,0,0,0,0,0,0,0,0,0,0,0,99.337
"2927","79825","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.684,0.071,19.467,0,0.391,0.722,0,0.007,3.326,9.053,0.016,0,0,0,0,0,0,0,0,0,0,0,99.737
"2928","79826","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.779,0.066,19.311,0.03,0.308,0.674,0,0.008,3.266,8.925,0.01,0,0.002,0,0,0,0,0,0,0,0,0,99.379
"2929","79827","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.546,0.074,19.328,0.019,0.365,0.661,0,0,3.52,8.794,0.002,0,0,0,0.057,0,0,0,0,0,0,0,99.366
"2930","79828","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.536,0.1,19.316,0,0.322,0.657,0.005,0.003,3.449,8.813,0.008,0,0.049,0.001,0.002,0,0,0,0,0,0,0,99.261
"2931","79829","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.73,0.083,19.163,0.153,0.322,0.659,0,0,3.434,8.81,0.016,0,0.022,0.007,0,0,0,0,0,0,0,0,99.399
"2932","79830","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.622,0.08,19.264,0,0.342,0.71,0,0,3.279,9.176,0.002,0,0.044,0,0.0023,0,0,0,0,0,0,0,99.5213
"2933","79832","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.022,0.079,19.639,0,0.383,0.953,0.004,0,3.144,8.787,0.006,0,0.025,0,0,0,0,0,0,0,0,0,99.042
"2934","79833","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.841,0.04,19.283,0.006,0.37,0.596,0,0,3.875,8.819,0,0,0,0,0.07,0,0,0,0,0,0,0,99.9
"2935","79835","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.579,0.075,19.354,0.0313,0.365,0.741,0,0.009,3.447,8.85,0,0,0,0.001,0,0,0,0,0,0,0,0,99.4523
"2936","79837","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.738,0.048,19.282,0,0.314,0.625,0,0,3.534,8.917,0.03,0,0,0.002,0,0,0,0,0,0,0,0,99.49
"2937","79838","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.625,0.086,19.342,0,0.395,0.761,0.008,0,3.392,8.915,0.006,0,0.102,0.005,0.0026,0,0,0,0,0,0,0,99.6396
"2938","79839","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.406,0.052,19.256,0,0.347,0.524,0,0.002,3.816,8.647,0.016,0,0.066,0,0.026,0,0,0,0,0,0,0,99.158
"2939","79842","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.839,0.072,19.372,0,0.347,0.522,0,0.004,3.776,8.695,0.014,0,0,0.004,0,0,0,0,0,0,0,0,99.645
"2940","79843","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.707,0.037,19.106,0,0.392,0.493,0,0.006,3.835,8.794,0.004,0,0,0.001,0.02,0,0,0,0,0,0,0,99.395
"2941","79844","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.851,0.052,19.219,0,0.363,0.624,0.001,0.002,3.673,8.97,0.015,0,0.011,0,0.003,0,0,0,0,0,0,0,99.784
"2942","79845","samp. A01B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.109,0.045,19.372,0,0.398,0.636,0,0.004,3.567,8.943,0.003,0,0,0.004,0.02,0,0,0,0,0,0,0,99.101
"2943","79848","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",67.117,0.076,19.311,0,0.31,0.65,0,0,3.358,9.079,0.018,0,0.015,0,0.006,0,0,0,0,0,0,0,99.94
"2944","79849","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.07,0.105,19.734,0,0.353,1.074,0.011,0.01,2.912,8.953,0.014,0,0,0.009,0.000888888888888889,0,0,0,0,0,0,0,99.2458888888889
"2945","79855","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.325,0.091,19.81,0,0.333,1.044,0.001,0.001,2.931,9.029,0.011,0,0,0.001,0.007,0,0,0,0,0,0,0,99.584
"2946","79863","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",65.551,0.08,19.979,0,0.398,1.295,0,0,2.844,8.774,0.014,0,0.064,0,0.016,0,0,0,0,0,0,0,99.015
"2947","79871","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.729,0.046,18.683,0.011,0.335,0.297,0,0.004,5.542,7.794,0.014,0,0.044,0,0,0,0,0,0,0,0,0,99.499
"2948","79874","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.498,0.064,18.53,0,0.366,0.261,0,0,5.761,7.668,0.004,0,0,0.01,0.0053,0,0,0,0,0,0,0,99.1673
"2949","79885","samp. A01C","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.646,0.049,18.835,0.0026,0.336,0.505,0.003,0,4.174,8.629,0.019,0,0.044,0,0,0,0,0,0,0,0,0,99.2426
"2950","79890","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.362,0.052,19.395,0.03,0.322,0.423,0,0,3.884,8.57,0.025,0,0,0.009,0.02,0,0,0,0,0,0,0,99.092
"2951","79895","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.328,0.086,19.22,0.02,0.383,0.634,0,0,3.591,8.752,0.004,0,0,0.004,0.0119,0,0,0,0,0,0,0,99.0339
"2952","79896","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.971,0.056,18.9,0.01,0.308,0.216,0,0,5.531,7.584,0,0,0.139,0.003,0.0135,0,0,0,0,0,0,0,99.7315
"2953","79897","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.62,0.065,19.122,0,0.332,0.308,0,0,5.293,7.667,0.006,0,0,0.002,0,0,0,0,0,0,0,0,99.415
"2954","79898","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.612,0.046,18.943,0,0.381,0.289,0,0.028,5.626,7.551,0,0,0.024,0,0.000666666666666667,0,0,0,0,0,0,0,99.5006666666667
"2955","79900","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.923,0.049,19.041,0,0.307,0.348,0,0.001,5.264,7.634,0.023,0,0.081,0,0,0,0,0,0,0,0,0,99.671
"2956","79901","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.773,0.069,18.929,0,0.339,0.233,0,0.001,5.816,7.44,0,0,0,0.001,0,0,0,0,0,0,0,0,99.601
"2957","79903","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.648,0.05,18.933,0,0.384,0.309,0,0.004,5.451,7.552,0.006,0,0.002,0,0,0,0,0,0,0,0,0,99.339
"2958","79904","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.741,0.061,18.944,0.01,0.359,0.237,0,0,5.594,7.405,0,0,0.025,0.005,0,0,0,0,0,0,0,0,99.381
"2959","79905","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.599,0.046,18.912,0,0.339,0.223,0,0,5.736,7.471,0.01,0,0,0,0,0,0,0,0,0,0,0,99.336
"2960","79906","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.65,0.062,18.813,0,0.392,0.223,0,0,5.633,7.448,0,0,0,0,0,0,0,0,0,0,0,0,99.221
"2961","79907","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.508,0.049,19.084,0,0.299,0.382,0.002,0,5.044,7.739,0.027,0,0.008,0.005,0.0269,0,0,0,0,0,0,0,99.1739
"2962","79908","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.656,0.07,19.121,0.03,0.416,0.426,0,0,5.082,7.766,0,0,0,0,0,0,0,0,0,0,0,0,99.567
"2963","79909","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.782,0.042,18.906,0.0151,0.415,0.218,0,0.008,5.643,7.53,0,0,0,0.004,0.0248370308192212,0,0,0,0,0,0,0,99.5879370308192
"2964","79910","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.498,0.044,19.247,0,0.361,0.453,0,0,4.863,8.05,0.004,0,0.026,0,0,0,0,0,0,0,0,0,99.546
"2965","79911","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.463,0.085,19.264,0,0.344,0.519,0.01,0.005,4.824,8.02,0.006,0,0,0,0,0,0,0,0,0,0,0,99.54
"2966","79912","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.485,0.076,19.347,0.02,0.378,0.517,0,0.001,4.907,7.752,0.002,0,0,0.003,0.018,0,0,0,0,0,0,0,99.506
"2967","79913","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.432,0.031,19.334,0,0.367,0.516,0,0,4.714,7.875,0.016,0,0,0.002,0,0,0,0,0,0,0,0,99.287
"2968","79924","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.579,0.07,19.302,0,0.381,0.538,0.002,0.012,4.098,8.268,0.027,0,0,0.003,0.02,0,0,0,0,0,0,0,99.3
"2969","79925","samp. A04A","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.569,0.076,19.31,0,0.391,0.497,0,0,4.111,8.652,0,0,0.034,0.002,0.0128,0,0,0,0,0,0,0,99.6548
"2970","79948","samp. A04B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.481,0.063,19.068,0.0325,0.327,0.382,0,0,5.189,7.616,0.008,0,0.045,0,0.14,0,0,0,0,0,0,0,99.3515
"2971","79949","samp. A04B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.633,0.033,18.841,0.02,0.391,0.321,0,0,5.308,7.688,0,0,0.017,0.003,0,0,0,0,0,0,0,0,99.255
"2972","79950","samp. A04B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.69,0.05,18.765,0,0.373,0.221,0.003,0.003,5.531,7.472,0,0,0.019,0,0,0,0,0,0,0,0,0,99.127
"2973","79951","samp. A04B","FELDSPAR","ANORTHOCLASE","PHONOLITE",66.784,0.055,18.939,0,0.4,0.263,0,0.004,5.525,7.438,0.006,0,0,0.002,0,0,0,0,0,0,0,0,99.416
