"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"1","[55] NICHOLLS J. (1988)","samp. HI68-14","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"PICRITE","PORPHYRITIC",NA,NA,NA,"PYROXENE","HI68-4_1C","microphenocryst","core",NA,"primary",50.81,1.53,4.54,0.4,6.86,20.09,15.8,0.12,0,0.26,0.36,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"2","[55] NICHOLLS J. (1988)","samp. HI68-14","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"PICRITE","PORPHYRITIC",NA,NA,NA,"PYROXENE","HI68-4_1R","microphenocryst","rim",NA,"primary",53.31,0.78,1.98,0.44,8.19,17.25,18.76,0.2,0.02,0.14,0.32,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"3","[55] NICHOLLS J. (1988)","samp. HI68-14","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"PICRITE","PORPHYRITIC",NA,NA,NA,"PYROXENE","HI68-4_2","groundmass",NA,NA,"primary",50.84,1.27,3.38,0.72,7.24,20.29,16.4,0.16,0.07,0.26,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"4","[55] NICHOLLS J. (1988)","samp. HI68-14","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"PICRITE","PORPHYRITIC",NA,NA,NA,"PYROXENE","HI68-4_3","groundmass",NA,NA,"primary",53.33,0.76,1.83,0.62,9.26,14.92,20.24,0.18,0.031,0.14,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"5","[55] NICHOLLS J. (1988)","samp. HI68-14","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"PICRITE","PORPHYRITIC",NA,NA,NA,"PYROXENE","HI68-4_4","groundmass",NA,NA,"primary",51.85,1.29,2.87,0.4,9.92,15.76,18.41,0.26,0,0.17,0.29,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"6","[55] NICHOLLS J. (1988)","samp. HM68-2","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-2_1C","microphenocryst","core",NA,"primary",51.55,1.07,2.58,0.37,8,19.47,16.4,0.19,0,0.23,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"7","[55] NICHOLLS J. (1988)","samp. HM68-2","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-2_2C","microphenocryst","core",NA,"primary",52.04,0.8,2.24,0.28,8.65,18.2,17.6,0.25,0,0.25,0.32,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"8","[55] NICHOLLS J. (1988)","samp. HM68-2","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-2_3C","microphenocryst","core",NA,"primary",51.63,1.24,2.29,0.3,9.27,18.3,16.81,0.13,0,0.23,0.29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"9","[55] NICHOLLS J. (1988)","samp. HM68-2","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-2_4","groundmass",NA,NA,"primary",50.69,1.04,3.13,0.36,8.67,19.59,16.45,0.24,0.05,0.12,0.24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"10","[55] NICHOLLS J. (1988)","samp. HM68-2","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-2_5","groundmass",NA,NA,"primary",52.54,0.83,1.71,0.25,8.68,18.14,17.78,0.17,0.003,0.19,0.4,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"11","[55] NICHOLLS J. (1988)","samp. HM68-2","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HIIAKA CRATER",19.4,19.4,-155.27,-155.27,"subaerial",NA,NA,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-2_6","groundmass",NA,NA,"primary",51.44,1.4,2.55,0.15,9.67,18.02,16.65,0.23,0.01,0.2,0.24,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"12","[55] NICHOLLS J. (1988)","samp. HM68-4","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-4_1C","microphenocryst","core",NA,"primary",52.06,1.09,2.28,0.42,8.15,19.42,16.55,0.23,0.03,0.2,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"13","[55] NICHOLLS J. (1988)","samp. HM68-4","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-4_1R","microphenocryst","rim",NA,"primary",51.6,1.01,1.85,0.27,10.72,16.26,17.62,0.23,0,0.13,0.24,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"14","[55] NICHOLLS J. (1988)","samp. HM68-4","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-4_2C","microphenocryst","core",NA,"primary",49.39,2.38,4.35,0.28,11.67,16.67,15.22,0.21,0.01,0.27,0.36,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"15","[55] NICHOLLS J. (1988)","samp. HM68-4","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-4_3","groundmass",NA,NA,"primary",51.94,1.03,2.27,0.47,7.87,19.64,16.81,0.17,0.01,0.22,0.4,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"16","[55] NICHOLLS J. (1988)","samp. HM68-4","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-4_4","groundmass",NA,NA,"primary",53.32,0.8,1.56,0.47,9.4,17.37,18.15,0.23,0,0.17,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"17","[55] NICHOLLS J. (1988)","samp. HM68-4","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-4_5","groundmass",NA,NA,"primary",49.92,2.06,4.45,0.16,10.62,17.75,15.34,0.25,0,0.25,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"18","[55] NICHOLLS J. (1988)","samp. HM68-15","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-15_1R","microphenocryst","rim",NA,"primary",51.92,1.08,2.63,0.41,7.82,20.01,16.44,0.12,0,0.25,0.32,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"19","[55] NICHOLLS J. (1988)","samp. HM68-15","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-15_2R","microphenocryst","rim",NA,"primary",52.28,0.99,2.26,0.34,8.19,19.1,17.05,0.14,0,0.25,0.29,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"20","[55] NICHOLLS J. (1988)","samp. HM68-15","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-15_3R","microphenocryst","rim",NA,"primary",50.77,1.8,3.89,0.3,9.93,17.91,16.23,0.14,0.03,0.23,0.24,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"21","[55] NICHOLLS J. (1988)","samp. HM68-15","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-15_4","groundmass",NA,NA,"primary",51.67,1.02,2.35,0.48,8.42,19.5,16.94,0.19,0.03,0.23,0.29,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"22","[55] NICHOLLS J. (1988)","samp. HM68-15","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-15_5","groundmass",NA,NA,"primary",52.39,0.9,2,0.38,8.17,18.82,17.44,0.18,0.01,0.2,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"23","[55] NICHOLLS J. (1988)","samp. HM68-15","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-15_6","groundmass",NA,NA,"primary",50.86,1.64,3.42,0.26,10.09,17.7,16.2,0.18,0.01,0.25,0.32,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"24","[55] NICHOLLS J. (1988)","samp. HM68-12","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-12_1C","microphenocryst","core",NA,"primary",51.33,1.31,2.82,0.49,9.1,17.99,16.87,0.25,0.01,0.23,0.26,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"25","[55] NICHOLLS J. (1988)","samp. HM68-12","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-12_1R","microphenocryst","rim",NA,"primary",50.93,1.5,3.77,0.19,9.92,17.47,16.38,0.23,0.01,0.28,0.11,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"26","[55] NICHOLLS J. (1988)","samp. HM68-12","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-12_2","groundmass",NA,NA,"primary",50.73,1.49,3.63,0.36,8.46,18.8,16.21,0.19,0.03,0.25,0.4,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"27","[55] NICHOLLS J. (1988)","samp. HM68-12","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-12_3","groundmass",NA,NA,"primary",52.22,0.98,2.21,0.35,9.32,16.43,18.48,0.2,0,0.19,0.29,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"28","[55] NICHOLLS J. (1988)","samp. HM68-12","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","HALEMAUMAU CRATER",19.4,19.4,-155.27,-155.27,"subaquatic",1050,1050,"BASALT","APHYRIC",NA,NA,NA,"PYROXENE","HM68-12_4","groundmass",NA,NA,"primary",50.69,1.39,3.12,0.4,10.19,16.91,16.72,0.27,0.01,0.22,0.09,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"29","[287] MUIR I. D. (1957)","samp. 4(B)","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE","NANAWALE BAY",19.56,19.56,-154.87,-154.87,"subaerial",NA,NA,"BASALT, PICRITIC",NA,NA,NA,NA,"PYROXENE",NA,NA,NA,NA,"primary",52.39,1.43,4,0.54,8.28,15.17,15.25,0.21,0.21,0.7,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"30","[416] WILKINSON J. F. G. (1976)","samp. R31849","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES","SALT LAKE CRATER",21.34,21.34,-157.92,-157.92,"subaerial",NA,NA,"CLINOPYROXENITE, XENOLITH",NA,NA,NA,"fresh","PYROXENE","3","groundmass",NA,NA,"primary",50.6,0.64,7.21,0.72,5.35,19.8,14.3,0.04,0.0762,1.12,0.19,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"31","[416] WILKINSON J. F. G. (1976)","samp. R31849","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES","SALT LAKE CRATER",21.34,21.34,-157.92,-157.92,"subaerial",NA,NA,"CLINOPYROXENITE, XENOLITH",NA,NA,NA,"fresh","PYROXENE","3'","groundmass",NA,NA,"primary",53.2,0.13,6.43,0.4,10.5,0.99,29.2,0.19,0.03,0.15,0.04,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"32","[416] WILKINSON J. F. G. (1976)","samp. R31841","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES","SALT LAKE CRATER",21.34,21.34,-157.92,-157.92,"subaerial",NA,NA,"CLINOPYROXENITE, XENOLITH",NA,NA,NA,"fresh","PYROXENE","4'",NA,NA,NA,"primary",50.4,0.55,8.16,0.52,5.49,19.5,14.2,0.21,0.0762,1.2,0.06,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"33","[416] WILKINSON J. F. G. (1976)","samp. R31849","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES","SALT LAKE CRATER",21.34,21.34,-157.92,-157.92,"subaerial",NA,NA,"CLINOPYROXENITE, XENOLITH",NA,NA,NA,"fresh","PYROXENE","5",NA,NA,NA,"primary",50.4,0.61,8.33,0.4,5.77,19,13.9,0.17,0.09,1.15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"34","[416] WILKINSON J. F. G. (1976)","samp. R31849","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / REJUVENATED STAGE / HONOLULU SERIES","SALT LAKE CRATER",21.34,21.34,-157.92,-157.92,"subaerial",NA,NA,"CLINOPYROXENITE, XENOLITH",NA,NA,NA,"fresh","PYROXENE","5'",NA,NA,NA,"primary",52.6,0.18,6.16,0.16,10.6,1.3,28.3,0.22,0,0.12,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"35","[462] WRIGHT E. (1987)","samp. 82SS-32XA","OCEAN ISLAND","SAMOAN ISLANDS / SAVAI^I",NA,-13.5,-13.5,-172.5,-172.5,"subaerial",NA,NA,"LHERZOLITE, XENOLITH",NA,NA,NA,NA,"PYROXENE",NA,NA,NA,NA,"primary",55.52,0.03,1.78,0.57,5.68,1.35,34.28,0.16,0,0.33,0.11,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"36","[528] LE ROEX A. P. (1985)","samp. ALR26G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / MIDDLE BASALTS",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"BASALT, PICRITIC","COARSELY PORPHYRITIC WITH A FINE- TO MEDIUM-GRAINED GROUNDMASS",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",49.83,1.3,4.13,0.71,6.01,20.66,16.02,0.15,0.06,0.39,0.06,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"37","[528] LE ROEX A. P. (1985)","samp. ALR51G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / MIDDLE BASALTS",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"BASALT, PYROXENE-OLIVINE","PHYRIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",49.36,1.43,4.61,0.66,6.54,21.07,15.68,0.11,0,0.45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"38","[528] LE ROEX A. P. (1985)","samp. ALR52G","OCEAN ISLAND","GOUGH CHAIN / GOUGH",NA,-40.3217,-40.3217,-9.925,-9.925,"subaerial",NA,NA,"BASALT, PYROXENE-OLIVINE","PHYRIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",49.54,1.59,3.9,0.11,7.86,20.55,15.54,0.14,0,0.43,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"39","[528] LE ROEX A. P. (1985)","samp. G121C","OCEAN ISLAND","GOUGH CHAIN / GOUGH / MIDDLE BASALTS",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"BASALT, PYROXENE-OLIVINE","PHYRIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",50.15,1.24,3.91,0.34,10.18,19.27,14.46,0.19,0.01,0.5,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"40","[528] LE ROEX A. P. (1985)","samp. ALR6G","OCEAN ISLAND","GOUGH CHAIN / GOUGH",NA,-40.3375,-40.3375,-9.8917,-9.8917,"subaerial",NA,NA,"BASALT","APHYRIC TO PORPHYRITIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",48.84,2.64,4.85,0.18,8.57,20.73,14.48,0.17,0.03,0.42,0.03,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"41","[528] LE ROEX A. P. (1985)","samp. ALR61G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / UPPER BASALTS",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"BASALT","MODERATELY PHYRIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",50.28,0.85,2.78,0.03,11.71,19.77,13.5,0.44,0.0622,0.75,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"42","[528] LE ROEX A. P. (1985)","samp. ALR59G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / TRACHYTIC SERIES",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYTE",NA,NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",50.4,0.56,2.08,0,13.71,20.36,11.58,0.56,0.03,0.62,0.01,0.48,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"43","[528] LE ROEX A. P. (1985)","samp. ALR20G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / TRACHYTIC SERIES",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYTE","HIGHLY VESICULAR",NA,NA,NA,"PYROXENE",NA,"microphenocryst",NA,NA,"primary",49.68,0.54,1.22,0.02,17.99,21.79,7.58,0.51,0.03,0.89,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"44","[528] LE ROEX A. P. (1985)","samp. ALR58G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / TRACHYTIC SERIES",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYTE, AEGIRINE-AUGITE","HIGHLY VESICULAR",NA,NA,NA,"PYROXENE",NA,"microphenocryst",NA,NA,"primary",50.8,0.56,0.97,0,20.27,17.79,5.84,0.69,0.01,2.52,0,0.48,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"45","[528] LE ROEX A. P. (1985)","samp. ALR4G","OCEAN ISLAND","GOUGH CHAIN / GOUGH / TRACHYTIC SERIES",NA,-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYTE, AEGIRINE-AUGITE","HIGHLY VESICULAR",NA,NA,NA,"PYROXENE",NA,"microphenocryst",NA,NA,"primary",48.79,0.38,1.3,0,23.07,20.04,3.22,0.99,0.01,1.4,0.02,0.48,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"46","[556] SCHIANO P. (1992)","samp. 25","OCEAN ISLAND","SOCIETY ISLANDS / TAHAA",NA,-16.5,-16.5,-151.5,-151.5,"subaerial",NA,NA,"LHERZOLITE, SPINEL, XENOLITH",NA,NA,NA,NA,"PYROXENE",NA,NA,NA,NA,"primary",53.33,0.89,1.11,0.65,4.25,20.69,17.69,0.14,0,0.46,0,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"47","[556] SCHIANO P. (1992)","samp. 27","OCEAN ISLAND","SOCIETY ISLANDS / TAHAA",NA,-16.5,-16.5,-151.5,-151.5,"subaerial",NA,NA,"BASALT, PICRITIC",NA,NA,NA,NA,"PYROXENE",NA,NA,NA,NA,"primary",49.15,1.04,3.09,0.82,6.57,20.73,16.17,0.12,0.02,0.29,0.1,0.61,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"48","[574] BROUSSE R. (1984)","samp. 1","SEAMOUNT","SOCIETY ISLANDS / MOUA PIHAA",NA,-18.3,-18.3,-148.7,-148.7,"subaquatic",NA,NA,"BASALT, PYROXENE",NA,NA,NA,NA,"PYROXENE",NA,NA,NA,NA,"primary",45.95,3.71,8.27,0,7.85,21.88,11.46,0.18,0.05,0.33,0.06,0.61,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"49","[574] BROUSSE R. (1984)","samp. 2","SEAMOUNT","SOCIETY ISLANDS / MOUA PIHAA",NA,-18.3,-18.3,-148.7,-148.7,"subaquatic",NA,NA,"BASALT, PYROXENE",NA,NA,NA,NA,"PYROXENE",NA,NA,NA,NA,"primary",46.83,3,7.12,0.09,7.66,22.94,12.44,0.11,0,0.54,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"50","[582] LE MAITRE R. W. (1962)","samp. G121","OCEAN ISLAND","GOUGH CHAIN / GOUGH","MOUTH OF DEEP GLEN",-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"BASALT, PICRITIC",NA,NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",51.05,1.3,4.46,0.392,5.71,21.04,15.89,0.07,0.09,0.44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"51","[582] LE MAITRE R. W. (1962)","samp. G50","OCEAN ISLAND","GOUGH CHAIN / GOUGH","NORTH SHOULDER OF MOUNT ROWETT",-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYBASALT","PORPHYRITIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",49.74,2.02,4.12,0.22,8.21,21.34,14.83,0.15,0.07,0.54,0.04,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"52","[582] LE MAITRE R. W. (1962)","samp. G15","OCEAN ISLAND","GOUGH CHAIN / GOUGH","WALL DIKE, THE GLEN",-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYANDESITE","PORPHYRITIC",NA,NA,NA,"PYROXENE",NA,"phenocryst",NA,NA,"primary",49.53,1.78,4.29,0.11,7.83,20.52,14.66,0.16,0.06,0.55,0.11,0.67,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
"53","[582] LE MAITRE R. W. (1962)","samp. G15","OCEAN ISLAND","GOUGH CHAIN / GOUGH","WALL DIKE, THE GLEN",-40.32,-40.32,-9.92,-9.92,"subaerial",NA,NA,"TRACHYANDESITE","PORPHYRITIC",NA,NA,NA,"PYROXENE",NA,"groundmass",NA,NA,"primary",50.55,2.25,5.29,0.047,12.09,18.27,11.76,0.2,0.74,1.22,0.08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"QUARTZ"
