"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"460","[10510] BOUDREAU A. E. (2007)","samp. 24N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.76,0.000208197412051257,0.02023959,0.017,0.32,53.35,0.23,0.04,0.029,0.12,41.13,0.0593590775848251,3.12,0.69,0,0,0,0,0,0,0.08,0.16,"APATITE"
"461","[10510] BOUDREAU A. E. (2007)","samp. 24N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.535027777777778,0.016,0.03,0,0.17,54.85,0.15,0.09,0.03,0.0583842771106201,41.53,0.402727651990382,2.32,1.02,0,0,0,0,0,0,0.02,0.742,"APATITE"
"462","[10510] BOUDREAU A. E. (2007)","samp. 24N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.04,0,0,0,0.05,54.53,0,0,0,0.048,41.43,0.546763400284977,2.08,0.86,0,0,0,0,0,0,0.02,0,"APATITE"
"463","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.456,0.07,0.03,0,1.341851,54.87,0.033,0.1,0.03606296,0.04,41.59,0.461085431026805,2.45,0.55,0,0,0,0,0,0,0.17,0,"APATITE"
"464","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.261,0,0.005,0,0.233,54.14,0.15,0.07,0,0.143,41.23,0.651848215584647,2.03,0.49,0,0,0,0,0,0,0,0,"APATITE"
"465","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.144,0.0479,0.003,0.01,0.361,54.55,0.361,0.243,0,0.06,41.53,0.499882931605664,2.4,0.45,0,0,0,0,0,0,0.05,0.23,"APATITE"
"466","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.23,0.01,0.001627,0,0.08,54.88,0.009,0,0,0.105,41.99,0.428245441553122,2.52,0.55,0.071,0,0,0,0,0,0.01,0.742,"APATITE"
"467","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.1,0,0.185,0.049,0.05,54.25,0,0,0.021,0.026,41.59,0.49837017324784,2.34,0.53,0,0,0,0,0,0,0.02,0,"APATITE"
"468","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.209,0,0,0,0.02,54.15,0.153,0,0,0.1,41.92,0.499734471368777,2.4,0.4,0,0,0,0,0,0,0.01,0.01,"APATITE"
"469","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.5,0,0.01,0,0.92,54.76,0.31,0.04,0,0.052,41.91,0.608645207979339,2.19,0.44,0,0,0,0,0,0,0.02,0.1,"APATITE"
"470","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.3831,0.05,0.01,0,0.382,54.3,0.25,0.13,0,0,41.68,0.586074579000802,1.96,0.9,0.01,0,0,0,0,0,0.08,0.24,"APATITE"
"471","[10510] BOUDREAU A. E. (2007)","samp. 25N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.23,0,0.0834333333333333,0,0.325471,54.63,0.110603,0.042,0.019014,0.031,41.96,0.530684931748152,2.11,0.88,0,0,0,0,0,0,0,0.07,"APATITE"
"472","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.166,0.0325,0,0,0,54.21,0,0.11,0,0.128,41.49,0.469993075732478,2.14,1.01,0,0,0,0,0,0,0.08,0,"APATITE"
"473","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.4477,0,0.02,0,0.19,54.5,0.066685,0.234589870834089,0.0082462913324729,0.048,41.92,0.469840866826966,2.31,0.73,0.17,0,0,0,0,0,0.02,0,"APATITE"
"474","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.17,0,0.000730223288076829,0,0.059,54.61,0.023,0.03,0.00020354451146402,0.03,41.33,0.380264059221658,2.53333333333333,0.68,0,0,0,0,0,0,0.01,0,"APATITE"
"475","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.273,0,0.002,0,0.296,55.05,0,0.038,0,0.009,41.48,0.520891983774156,2.34666666666667,0.53,0,0,0,0,0,0,0.02,0,"APATITE"
"476","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.37,0,0.087,0.01,0.32,55.89,0.15,0,0.089,0.009,41.66,0.457123498031882,2.64,0.34,0,0,0,0,0,0,0.02,0,"APATITE"
"477","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.02,0,0,0,0.0500191609732497,55.14,0.02,0.06,0,0,41.75,0.470946771716092,2.56,0.34,0,0,0,0,0,0,0.01,0,"APATITE"
"478","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.36,1.04,0.39,0.108,0.41,54.67,0.2,0.16,0.108,0.047,41.58,0.319202615353104,2.74666666666667,0.53,0,0,0,0,0,0,0.09,0.1,"APATITE"
"479","[10510] BOUDREAU A. E. (2007)","samp. 26N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.299,0.001,0,0.01,0.05,55.8,0.022,0.19,0,0.02,40.93,0.0789122684477694,3.37333333333333,0.45,0,0,0,0,0,0,0.02,0.11,"APATITE"
"480","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.253,0,0,0,0.089,55.12,0.02,0.038,0,0,41.75,0.297993740279633,2.69333333333333,0.77,0,0,0,0,0,0,0,0.08,"APATITE"
"481","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.54,0,0,0,0.226,55.16,0.36,0,0,0.15,40.94,0.413031343200641,2.48,0.72,0,0,0,0,0,0,0.08,0.06,"APATITE"
"482","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.153148,0,0,0.018,0.03,54.97,0,0.11,0.0014,0.155,40.89,0.284500398984772,2.78666666666667,0.63,0,0,0,0,0,0,0.17,0,"APATITE"
"483","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.28,0,0,0.027,0.01,55.23,0.0162281977924203,0.185,0,0,41.04,0.299103996063763,2.74666666666667,0.68,0,0,0,0,0,0,0.02,0,"APATITE"
"484","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.16,0.001,0,0,0.121,54.42,0.00171778777897249,0,0.01,0.055,41.34,0.0279451982901418,3.22666666666667,0.75,0,0,0,0,0,0,0.01,0,"APATITE"
"485","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.44,0.01,0,0,0.4573,54.6,0.355,0.03,0.015,0.07,41.14,0.338207932674326,2.6,0.72,0,0,0,0,0,0,0.08,0,"APATITE"
"486","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.04,0.04,0,0,0.0236312279964339,54.64,0.011,0.106,0.002,0.055,41.29,-0.0720773344732385,3.58666666666667,0.5,0,0,0,0,0,0,0.01,0,"APATITE"
"487","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.177,0,0,0,0.121,54.57,0.013,0.041,0,0.066343,41.6,0.552119380621605,2.2,0.62,0,0,0,0,0,0,0,0.06,"APATITE"
"488","[10510] BOUDREAU A. E. (2007)","samp. 27N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"ORTHOPYROXENITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.228,0,0,0.001,0.054,54.83,0.00600512741339256,0.029,0,0,41.11,0.118553981779322,3.24,0.42,0,0,0,0,0,0,0.01,0,"APATITE"
"489","[10510] BOUDREAU A. E. (2007)","samp. 28N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.52,0,0,0,0.202,55.2,0,0.122,0.01,0.121,41.06,0.422640993285244,2.22666666666667,1.16,0,0,0,0,0,0,0.08,0,"APATITE"
"490","[10510] BOUDREAU A. E. (2007)","samp. 28N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.57,0,0,0.001,0.76,55.19,0.51,0.113,0.026,0.151201851051944,41.44,0.334125815495592,2.52,0.96,0.03,0,0,0,0,0,0.01,0.23,"APATITE"
"491","[10510] BOUDREAU A. E. (2007)","samp. 28N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.259,0,0,0,0.08,55.22,0,0.05,0,0.055,41.47,0.308759882269125,2.66666666666667,0.79,0,0,0,0,0,0,0.08,0,"APATITE"
"492","[10510] BOUDREAU A. E. (2007)","samp. 28N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.595,0.06,0,0.027,0.561107,55,0.26,0.1617,0.02,0.05,41.49,0.422596154100989,2.24,1.11,0.0098,0,0,0,0,0,0.08,0.24,"APATITE"
"493","[10510] BOUDREAU A. E. (2007)","samp. 28N","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.009,0.022,0.004,0.018,0.285,54.67,0.31,0.269,0,0.04,41.3,0.428472764858848,2.22666666666667,1.07,0.02,0,0,0,0,0,0,0.16,"APATITE"
"494","[10510] BOUDREAU A. E. (2007)","samp. 29TOP","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.274,0,0,0,0.1609109,54.31,0,0.00819286272753819,0,0.146,41.62,0.125887734526672,3.2,0.4,0,0,0,0,0,0,0,0.742,"APATITE"
"495","[10510] BOUDREAU A. E. (2007)","samp. 29TOP","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0,0.031,0.000199580928368749,0,0.027,54.89,0.03,0.119,0,0,41.62,0.398518219200285,2.70666666666667,0.32,0,0,0,0,0,0,0.02,0,"APATITE"
"496","[10510] BOUDREAU A. E. (2007)","samp. 29TOP","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.089,0.0374,0,0,0.22,54.8,0.02,0.1,0,0,41.86,0.176741572784754,3.01333333333333,0.61,0,0,0,0,0,0,0.08,0.1,"APATITE"
"497","[10510] BOUDREAU A. E. (2007)","samp. 29TOP","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.183,0,0.008,0,0.69,55.38,0.16,0.04,0,0.02,41.12,0.341934833484727,2.72,0.58,0,0,0,0,0,0,0.02,0.15,"APATITE"
"498","[10510] BOUDREAU A. E. (2007)","samp. 29TOP","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.22,0,0.008794,0,0.42,54.29,0.09,0.038,0.0129,0,41.79,0.500215272900525,2.30666666666667,0.59,0,0,0,0,0,0,0.17,0.29,"APATITE"
"499","[10510] BOUDREAU A. E. (2007)","samp. 29TOP","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.181,0,0,0,0.00374432326953164,54.87,0,0,0,0.248,41.9,0.385184679437172,2.70666666666667,0.37,0,0,0,0,0,0,0,0.08,"APATITE"
"500","[10510] BOUDREAU A. E. (2007)","samp. 30U","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.33,0.000945673843943318,0,0,0,55.42,0.005,0.048,0.00103882537549188,0.007,41.47,0.366122386926708,2.74666666666667,0.44,0,0,0,0,0,0,0.02,0.24,"APATITE"
"501","[10510] BOUDREAU A. E. (2007)","samp. 30U","CONTINENTAL FLOOD BASALT","KAROO AND FERRAR PROVINCES / FERRAR PROVINCE - TRANSANTARCTIC MOUNTAINS / FERRAR SUPERGROUP-FERRAR DOLERITE","BASEMENT SILL, BULL PASS AREA, MCMURDO DRY VALLEYS",-77.52,-77.52,161.85,161.85,"subaerial",NA,NA,"DOLERITE",NA,NA,NA,NA,"APATITE",NA,NA,NA,NA,"primary",0.17,0,0.2033134,0.01,0.036,55.41,0.0338,0.051,0,0.03,41.14,0.369579457921454,2.73333333333333,0.45,0,0,0,0,0,0,0.08,0,"APATITE"
