"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","X1"
"629","522024","samp. MBR1","SULFIDE","MERENSKYITE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,71.445498644,0.21,0,0,0.01,1.66,0,0,0,0,5.450494404,1.235603586,0.24411936,62.178193386,31.7784915,3.456,0,0.19,NA
"630","521351","samp. AMYBST","SULFIDE","MERENSKYITE","BASALT",0,0,0,0,3.09563072,0.51,0,0,0.51,1.66,0,0,0,0,2.82514536,0.20030048,7.6541591,0.1244709,0,0.28,0,0,NA
"631","523819","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.22802637,0.21,0,0,0.11,0.2,0,0,0,0,76.028224884,0,0.06357275,0.004978836,0,39.467,0,0.0586,NA
"632","523819","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.22802637,0.21,0,0,0.11,0.2,0,0,0,0,76.028224884,0,0.06357275,0.004978836,0,39.467,0,0.0586,NA
"633","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"634","523842","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,1.587892722,0.51,0,0,0.01,1.66,0,0,0,0,76.74978228,0,0.024157645,0,0,39.577,0,0.12,NA
"635","523817","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.346876478,0.21,0,0,0.11,1.66,0,0,0,0,76.525806792,0.066349534,0.07374439,0.044809524,0.19390266,39.933,0,1.56,NA
"636","524219","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.35931428,0.21,0,0,0.51,0.63,0,0,0,0,0.27996936,0,72.38393315,0,0.7540659,38.91,0,0,NA
"637","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"638","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"639","524218","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.11055824,0.21,0,0,0.01,0.2,0,0,0,0,47.62024296,0,38.652232,0,0,39.58,0,0.0586,NA
"640","523824","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.254283952,0.16,0,0,0.11,1.66,0,0,0,0,76.894857312,0.036304462,0,0.281304234,0.06463422,39.326,0,0.0313474518481071,NA
"641","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"642","524219","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.35931428,0.21,0,0,0.51,0.63,0,0,0,0,0.27996936,0,72.38393315,0,0.7540659,38.91,0,0,NA
"643","524217","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.51,0,0,0.11,1.66,0,0,0,0,45.3041328,0,38.81752115,0,0,39.52,0,0,NA
"644","524219","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.35931428,0.21,0,0,0.51,0.63,0,0,0,0,0.27996936,0,72.38393315,0,0.7540659,38.91,0,0,NA
"645","523819","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.22802637,0.21,0,0,0.11,0.2,0,0,0,0,76.028224884,0,0.06357275,0.004978836,0,39.467,0,0.0586,NA
"646","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"647","524217","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.51,0,0,0.11,1.66,0,0,0,0,45.3041328,0,38.81752115,0,0,39.52,0,0,NA
"648","523817","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.346876478,0.21,0,0,0.11,1.66,0,0,0,0,76.525806792,0.066349534,0.07374439,0.044809524,0.19390266,39.933,0,1.56,NA
"649","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"650","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"651","524219","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.35931428,0.21,0,0,0.51,0.63,0,0,0,0,0.27996936,0,72.38393315,0,0.7540659,38.91,0,0,NA
"652","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"653","524215","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.16,0,0,0.11,1.66,0,0,0,0,46.1206252608,0,31.36679485,0,0,39.41,0,0,NA
"654","523842","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,1.587892722,0.51,0,0,0.01,1.66,0,0,0,0,76.74978228,0,0.024157645,0,0,39.577,0,0.12,NA
"655","523824","samp. P-20","SULFIDE","MOLYBDENITE","PERIDOTITE, XENOLITH",0,0,0,0,0.254283952,0.16,0,0,0.11,1.66,0,0,0,0,76.894857312,0.036304462,0,0.281304234,0.06463422,39.326,0,0.0313474518481071,NA
"656","524218","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.11055824,0.21,0,0,0.01,0.2,0,0,0,0,47.62024296,0,38.652232,0,0,39.58,0,0.0586,NA
"657","524217","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.51,0,0,0.11,1.66,0,0,0,0,45.3041328,0,38.81752115,0,0,39.52,0,0,NA
"658","524215","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.16,0,0,0.11,1.66,0,0,0,0,46.1206252608,0,31.36679485,0,0,39.41,0,0,NA
"659","524216","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,36.750432558,0,38.652232,0,0,39.39,0,1.56,NA
"660","524218","samp. HUANGLONGPU","SULFIDE","MOLYBDENITE","CARBONATITE",0,0,0,0,0.11055824,0.21,0,0,0.01,0.2,0,0,0,0,47.62024296,0,38.652232,0,0,39.58,0,0.0586,NA
"661","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"662","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"663","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"664","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"665","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"666","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"667","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"668","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"669","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"670","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"671","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"672","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"673","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"674","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"675","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"676","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"677","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"678","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"679","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"680","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"681","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"682","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"683","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"684","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"685","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"686","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"687","521317","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.11055824,0.16,0,0,0.01,0.2,0,0,0,0,55.28122272,0.33800706,0.6357275,0.070948413,90.62794881,0.09,0,56.39,NA
"688","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"689","522044","samp. MBR3","SULFIDE","NICKELINE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,75.60110649,0.16,0,0,0.11,0.63,0,0,0,0,12.407733,0.660991584,0.11443095,0,89.31371967,0.136,0,56.35,NA
"690","521316","samp. BAN HUC","SULFIDE","NICKELINE","ORE, SULFIDE",0,0,0,0,0.2763956,0.16,0,0,0.01,0.2,0,0,0,0,55.57391796,35.0088934578,0.26700555,0,0,0.07,0,56.35,NA
"691","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"692","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"693","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"694","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"695","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"696","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"697","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"698","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"699","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"700","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"701","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"702","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"703","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"704","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"705","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"706","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"707","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"708","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"709","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"710","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"711","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"712","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"713","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"714","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"715","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"716","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"717","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"718","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"719","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"720","521324","samp. BAN HUC","SULFIDE","PARKERITE","ORE, SULFIDE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,33.86356668,42.9953326173334,0,0,0,9.32,0,0,NA
"721","523550","samp. LR80","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,47.3667043208865,0.21,0,0,0.01,0.2,0,0,0,0,33.7330948945176,0.881596896911505,0.75015845,0.08712963,0.11849607,33.7,0,0,NA
"722","523137","samp. MM69","SULFIDE","PENTLANDITE","HARZBURGITE, SPINEL, XENOLITH",0,0,0,0,46.0198674,0.51,0,0,0.11,0.63,0,0,0,0,41.6136276,0,0.5848693,0,0.20467503,33.5,0,0.0498,NA
"723","521536","samp. 1684/6","SULFIDE","PENTLANDITE","PICRITE",0,0,0,0,38.95795982,0.51,0,0,0.51,1.66,0,0,0,0,45.72408684,2.54131234,4.1958015,0.07468254,0,32.45,0,0.02,NA
"724","521724","samp. KPH9816/2","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,57.33826722,0.51,0,0,0.51,1.66,0,0,0,0,25.78263288,2.6289438,0.41958015,0.0914861115,0.05386185,34.78,0,0.13,NA
"725","522690","samp. 72691","SULFIDE","PENTLANDITE","LHERZOLITE, XENOLITH",0,0,0,0,59.0682272804,0.16,0,0,0.01,0.2,0,0,0,0,23.2378386564,0.6039059472,0.3502858525,0,0.0146504232,38.8115,0,0.0366,NA
"726","523523","samp. LR80","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,45.8840008439466,0.21,0,0,0.11,1.66,0,0,0,0,38.15523615276,1.02142986909527,0.4068656,0.134428572,0.18313029,35,0,0.13,NA
"727","523665","samp. 474527","SULFIDE","PENTLANDITE","HARZBURGITE, GARNET, XENOLITH",0,0,0,0,37.3825049,0.16,0,0,0.01,1.66,0,0,0,0,52.391175372,0,1.48760235,0,0,33.018,0,0.14,NA
"728","523867","samp. P-20","SULFIDE","PENTLANDITE","PERIDOTITE, XENOLITH",0,0,0,0,47.700352648,0.16,0,0,0.01,0.2,0,0,0,0,38.882653752,0,0.55181147,0,0.1077237,33.107,0,0.12,NA
"729","524297","samp. DV30-1","SULFIDE","PENTLANDITE","NOT GIVEN",0,0,0,0,48.67326516,0.21,0,0,0.01,0.63,0,0,0,0,34.8052818,0.08763146,1.76732245,0,0,35.96,0,0.12,NA
"730","522057","samp. MBR4","SULFIDE","PENTLANDITE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,47.483382102,0.51,0,0,0.51,0.63,0,0,0,0,24.959268444,0.146469726,0.080101665,0,0.12926844,32.734,0,0.12,NA
"731","523691","samp. 474527","SULFIDE","PENTLANDITE","HARZBURGITE, GARNET, XENOLITH",0,0,0,0,38.692620044,0.51,0,0,0.11,0.63,0,0,0,0,47.958751368,0,0.438651975,0,0.11849607,33.538,0,0,NA
"732","522394","samp. KH03-22","SULFIDE","PENTLANDITE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,42.26088724,0.51,0,0,0.51,1.66,0,0,0,0,43.36979904,2.05307992,0.31786375,0,0.1077237,33,0,0.12,NA
"733","521776","samp. TC0223","SULFIDE","PENTLANDITE","PYROXENITE, SPINEL, XENOLITH",0,0,0,0,53.57928706,0.16,0,0,0.51,0.2,0,0,0,0,29.09136168,0.6885329,0.36872195,0,0.20467503,36.93,0,0,NA
"734","523652","samp. 474527","SULFIDE","PENTLANDITE","HARZBURGITE, GARNET, XENOLITH",0,0,0,0,42.089521968,0.16,0,0,0.01,1.66,0,0,0,0,48.130550748,0,1.064207835,0,0,33.278,0,0.0357,NA
"735","523762","samp. 474527","SULFIDE","PENTLANDITE","HARZBURGITE, GARNET, XENOLITH",0,0,0,0,36.825567766,0.51,0,0,0.11,0.2,0,0,0,0,49.079901396,0,0.769230275,0,0,33.429,0,0,NA
"736","521934","samp. KP0214-11","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,37.14756864,0.51,0,0,0.11,1.66,0,0,0,0,42.93711912,6.74762242,0.31786375,0.1244709,0.18313029,33.06,0,0.12,NA
"737","521719","samp. KPH9816/1","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,56.57817932,0.16,0,0,0.01,1.66,0,0,0,0,26.76252564,4.08112228,0.31786375,0,0,34.33,0,0.02,NA
"738","523462","samp. LR80","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,39.25594191636,0.16,0,0,0.51,0.63,0,0,0,0,46.06511497224,6.67250974,0.13986005,0.01244709,0.15081318,33.4809,0,0,NA
"739","521890","samp. KPH9816/2","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,58.91372214,0.21,0,0,0.01,0.2,0,0,0,0,27.75514428,0.02503756,0.47043835,0.21160053,0.1077237,35.15,0,0.0615,NA
"740","522722","samp. 55569","SULFIDE","PENTLANDITE","LHERZOLITE, XENOLITH",0,0,0,0,55.0099106856,0.51,0,0,0.01,1.66,0,0,0,0,27.6745894596,0.3019529736,0.4835343365,0,0.11849607,38.7703,0,0.0437,NA
"741","522862","samp. MB2","SULFIDE","PENTLANDITE","PERIDOTITE, PHLOGOPITE, XENOLITH",0,0,0,0,34.46653132,0.51,0,0,0.01,0.63,0,0,0,0,47.41662888,0.73860802,1.2968841,0.4978836,0,29.81,0,1.56,NA
"742","523896","samp. PM25-10","SULFIDE","PENTLANDITE","LHERZOLITE, XENOLITH",0,0,0,0,33.167472,0.51,0,0,0.51,1.66,0,0,0,0,52.6851432,0.098898362,0.86967522,0,1.37886336,32.9,0,0,NA
"743","523764","samp. 474527","SULFIDE","PENTLANDITE","HARZBURGITE, GARNET, XENOLITH",0,0,0,0,42.86204767,0.51,0,0,0.11,0.2,0,0,0,0,43.77066426,0,0.50095327,0,0.11849607,28.346,0,0,NA
"744","522513","samp. DMP 19","SULFIDE","PENTLANDITE","PERIDOTITE, SPINEL, XENOLITH",0,0,0,0,17.7607666626,0.51,0,0,0.51,0.63,0,0,0,0,65.0272106592,0.2363545664,0.6611566,0.47298942,0.25853688,33.5612,0,0,NA
"745","522281","samp. AC 22","SULFIDE","PENTLANDITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,48.8529223,0.51,0,0,0.51,1.66,0,0,0,0,35.27613936,3.61792742,0.2034328,0.118247355,0,33.39,0,0.12,NA
"746","523622","samp. 474527","SULFIDE","PENTLANDITE","HARZBURGITE, GARNET, XENOLITH",0,0,0,0,40.218323756,0.51,0,0,0.51,0.63,0,0,0,0,48.976821768,0,0.380165045,0,0.16158555,33.413,0,0.11,NA
