"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"940","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"phenocryst","core",NA,"primary",41.3,0.0121,33.2,0,1.11,0.26,0.0316666666666667,0,8.12,15.5,0,8.991,0.3113,0.0119,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"941","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"phenocryst","rim",NA,"primary",42.3,0.0429,31.7,0,2.5,0.02,0.17,0,7.85,15.2,0,8.991,0.02,1.65,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"942","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"groundmass","core",NA,"primary",42.4,0.0271,31.3,0.01,2.88,0,0.06,0,7.79,15.3,0.2478,9.28470000000002,0.06,2.43,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"943","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"groundmass","intermediate zone",NA,"primary",41.5,0.0995,27.5,0.007,4.0215,0.02,0.1797,0,8.19,15.4,0,7.92109999999998,0.019,1.65,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"944","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"groundmass","rim",NA,"primary",40.3,0.1,28,0.01997,2.88,0,0.06,0,8.3,15.2,0.19,8.43350000000001,0.16,6.08,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"945","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","core",NA,"primary",36.6,0,28,0.01997,1.629,0.05,0.09,0.05,3.77,22.6,0.03,1.65,0.17,6.41,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"946","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","rim",NA,"primary",36.2,0,28,0.02,1.79,0.09,0.08,0.05,3.76,22.6,0.04,1.12,0.17,6.61,NA,NA,NA,NA,NA,NA,NA,1.25,"FELDSPATHOID"
"947","[12392] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"microphenocryst",NA,NA,"primary",35.9,0,28.4,0.0718,1.0593,0.14,0.04,0,3.64,22.6,0.04,1.65,0.16,6.64,NA,NA,NA,NA,NA,NA,NA,1.07,"FELDSPATHOID"
"948","[12393] KELLER J. (2006)","samp. OL 226","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LENGAI I, UPPER S-FLANK",-2.7659,-2.7659,35.9159,35.9159,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"NEPHELINE",NA,NA,"core",NA,"primary",44.84,0.0141,32.05,0.03,1.145622,0.11,0.04,0.03,5.16,16.95,0.05,6.47209999999998,0,0.27,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"949","[12393] KELLER J. (2006)","samp. OL 226","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LENGAI I, UPPER S-FLANK",-2.7659,-2.7659,35.9159,35.9159,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"NEPHELINE",NA,NA,"rim",NA,"primary",45.7,0,31.63,0,1.25,0.03,0.01,0.03,4.77,16.86,0.01,0.3,0,0.37,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"950","[12393] KELLER J. (2006)","samp. OL 226","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LENGAI I, UPPER S-FLANK",-2.7659,-2.7659,35.9159,35.9159,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"SODALITE",NA,NA,"core",NA,"primary",36.53,0.02,30.19,0.04,0.75,0.23,0.05,0.0067,0.34,25.71,0.107228787002342,6.47209999999998,0.14,6.24,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"951","[12393] KELLER J. (2006)","samp. OL 226","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LENGAI I, UPPER S-FLANK",-2.7659,-2.7659,35.9159,35.9159,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"SODALITE",NA,NA,"rim",NA,"primary",37.19,0.19,29.81,0.02,0.99,0.28,0.08,0.02,0.22,25.45,0.116,7.68079999999999,0.2556,6.38,NA,NA,NA,NA,NA,NA,NA,1.25,"FELDSPATHOID"
"952","[12394] DAWSON J. B. (1994)","samp. 1","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"CARBONATITE, ALKALI",NA,NA,NA,NA,"NEPHELINE",NA,"phenocryst","core",NA,"primary",42.7,0,32.7,0,0.6997626,0.13,0.06,0,6.67,16.5,0,5.71,0.14,0.1147,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"953","[12403] AYDIN F. (2008)","samp. P9A","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"BASANITE",NA,NA,NA,NA,"CANCRINITE",NA,"microphenocryst",NA,NA,"primary",34.2,0,29.14,0.02,0.33,10.19,0.39,0.01,1.95,12.84,0,1.65,0,0.7,NA,NA,NA,NA,NA,NA,NA,0.71,"FELDSPATHOID"
"954","[12403] AYDIN F. (2008)","samp. YB5C","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"TEPHRITE, OLIVINE",NA,NA,NA,NA,"CANCRINITE",NA,"microphenocryst",NA,NA,"primary",33.9,0.03,29.06,0,0.29,10.15,0.38,0.03,1.89,12.83,0.35,1.12,0.1401,0.5287123,NA,NA,NA,NA,NA,NA,NA,0.71,"FELDSPATHOID"
"955","[12403] AYDIN F. (2008)","samp. YB5D","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"TEPHRITE, OLIVINE",NA,NA,NA,NA,"CANCRINITE",NA,"microphenocryst",NA,NA,"primary",33.61,0.02,29.02,0,0.43,10.05,0.42,0.04,2.01,13.2,0.04,1.65,0.025,0,NA,NA,NA,NA,NA,NA,NA,0.35,"FELDSPATHOID"
"956","[12403] AYDIN F. (2008)","samp. YB6","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"TEPHRITE",NA,NA,NA,NA,"HAUYNE",NA,"microphenocryst",NA,NA,"primary",34.12,0.05,28.21,0,0.33,8.3,0.02,0,5.47,9.82,0,1.65,0.14,0.23,NA,NA,NA,NA,NA,NA,NA,0.71,"FELDSPATHOID"
"957","[12403] AYDIN F. (2008)","samp. YB10","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"TEPHRITE",NA,NA,NA,NA,"HAUYNE",NA,"microphenocryst",NA,NA,"primary",33.56,0.04,28.13,0,0.29,8.44,0.01,0,5.62,9.8,0.86,1.12,1e-04,0.02,NA,NA,NA,NA,NA,NA,NA,6.16,"FELDSPATHOID"
"958","[12403] AYDIN F. (2008)","samp. E10","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"PHONOTEPHRITE",NA,NA,NA,NA,"LEUCITE",NA,"microphenocryst",NA,NA,"primary",55,0,23.23,0,0.55,0,0,0,20.18,0.4,0.05,14.3878,0.14,0.2,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"959","[12403] AYDIN F. (2008)","samp. E11","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"PHONOTEPHRITE",NA,NA,NA,NA,"LEUCITE",NA,"microphenocryst",NA,NA,"primary",54.81,0,23.1,0,0.57,0,0,0,20.18,0.39,0.12,17.4396,0.27,0.36,NA,NA,NA,NA,NA,NA,NA,9.41,"FELDSPATHOID"
"960","[12403] AYDIN F. (2008)","samp. B5","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / TURKEY / PONTIDES",NA,40.8,41,39.6,39.8,"subaerial",NA,NA,"PHONOLITE, TEPHRI",NA,NA,NA,NA,"LEUCITE",NA,"microphenocryst",NA,NA,"primary",54.57,0,23.18,0,0.74,0,0,0,20.26,0.38,0.05,14.3878,0,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"961","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"phenocryst","core",NA,"primary",41.3,0.061,33.2,0,0.9815553,0.26,0.39,0,8.12,15.5,0.04,9.28470000000002,1e-04,0.76,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"962","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"phenocryst","rim",NA,"primary",42.3,0.037,31.7,0,2.633,0.02,0.1993,0,7.85,15.2,0.029,7.65579999999999,0.04,0.054,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"963","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"groundmass","core",NA,"primary",42.4,0.03,31.3,0,2.24,0,0.35,0.005,7.79,15.3,0,7.9541,0.145,2.395,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"964","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"groundmass","intermediate zone",NA,"primary",41.5,0.1218,27.5,0.046,2.51,0.02,0.12,0,8.19,15.4,0.03,7.77,0.2586,1.66,NA,NA,NA,NA,NA,NA,NA,1.07,"FELDSPATHOID"
"965","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"NEPHELINE",NA,"groundmass","rim",NA,"primary",40.3,0.17,28,0.02,2.538,0,0.5512,0.024,8.3,15.2,0.19,6.17840000000001,0.14,2.43,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"966","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","core",NA,"primary",36.6,0.06,28.9,0.036,2.08,0.19,0.12,0.04,4.13,22.3,0.13,1.65,0,6.57,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"967","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","intermediate zone",NA,"primary",36.5,0.021,27.9,0.04,0.7058455,0.02,0.07,0.03,3.83,22.5,0.01,1.65,0,6.71,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"968","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","rim",NA,"primary",36.3,0.0136,27.9,0.02,2.24,0.06,0.07,0.06,3.28,22.9,0.05,0.34,0,6.67,NA,NA,NA,NA,NA,NA,NA,2.95,"FELDSPATHOID"
"969","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","core",NA,"primary",36.6,0.0106,28,0.036,1.65,0.05,0.09,0.05,3.77,22.6,0.03,1.12,0.17,6.41,NA,NA,NA,NA,NA,NA,NA,2.95,"FELDSPATHOID"
"970","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"phenocryst","rim",NA,"primary",36.2,0.0136,28,0,1.88,0.09,0.08,0.05,3.76,22.6,0.04,1.65,0.17,6.61,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"971","[12411] DAWSON J. B. (1998)","samp. BD 70","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI","LOWER NE SLOPES OF THE VOLCANO",-2.75,-2.75,35.93,35.93,"subaerial",NA,NA,"NEPHELINITE, COMBEITE",NA,NA,NA,NA,"SODALITE",NA,"groundmass",NA,NA,"primary",35.9,0.0143,28.4,0.01997,2.19,0.14,0.04,0,3.64,22.6,0.04,6.47209999999998,0.16,6.64,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"972","[12474] GIANNETTI B. (2002)","samp. SSM1","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.28,41.28,13.98,13.98,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"NEPHELINE",NA,NA,NA,NA,"primary",44.35,0.09,32.24,0.01,0.61,1.34,0.35,0.04,4.7,15.91,0.04,6.17840000000001,0.14,1.14,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"973","[12474] GIANNETTI B. (2002)","samp. MU1","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.28,41.28,13.98,13.98,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"NEPHELINE",NA,NA,NA,NA,"primary",44.76,0.1024,32.43,0.03,0.81,1.8,0.21,0.02,3.73,15.69,0.01,8.2238,0.3113,0.38,NA,NA,NA,NA,NA,NA,NA,0.71,"FELDSPATHOID"
"974","[12474] GIANNETTI B. (2002)","samp. MTP1","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.28,41.28,13.98,13.98,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"NEPHELINE",NA,NA,NA,NA,"primary",45.5,0.19,31.76,0.0064,0.69,1.2,0.31,0.049,4.13,15.6,0.04,5.71,0.2586,0.7656,NA,NA,NA,NA,NA,NA,NA,2.95,"FELDSPATHOID"
"975","[12474] GIANNETTI B. (2002)","samp. MC1","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.28,41.28,13.98,13.98,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"NEPHELINE",NA,NA,NA,NA,"primary",46.96,0,31.92,0.04,0.15,0.49,0.47,0,3.53,15.95,0,5.22120000000001,0.04,0.57,NA,NA,NA,NA,NA,NA,NA,1.07,"FELDSPATHOID"
"976","[12474] GIANNETTI B. (2002)","samp. MC1","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.28,41.28,13.98,13.98,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"LEUCITE",NA,NA,NA,NA,"primary",55.22,0.04,22.51,0,0.11,0.14,0.16,0.0287,21.4,0.15,0,14.3878,0.14,0.13,NA,NA,NA,NA,NA,NA,NA,0.71,"FELDSPATHOID"
"977","[12495] FRANCALANCI L. (1987)","samp. ALB-41","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI)",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"LEUCITITE",NA,NA,NA,NA,"LEUCITE",NA,NA,NA,NA,"primary",54.54,0.08,23.13,0,0.495,0,0.0082,0.0045,21.33,0.05,0,14.3878,0.0287,0,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"978","[12495] FRANCALANCI L. (1987)","samp. ALB-40","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI)",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"LEUCITITE",NA,NA,NA,NA,"LEUCITE",NA,NA,NA,NA,"primary",55.42,0.04,23.79,0,0.7633,0.0208,0,0.01,21.27,0.27,0.05,7.92980000000001,0.32,0.42,NA,NA,NA,NA,NA,NA,NA,2.95,"FELDSPATHOID"
"979","[12495] FRANCALANCI L. (1987)","samp. BOLS 262","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / BOLSENA (VULSINI VOLCANIC DISTRICT)",NA,42.63,42.63,11.98,11.98,"subaerial",NA,NA,"PHONOLITE, LEUCITE",NA,NA,NA,NA,"LEUCITE",NA,NA,NA,NA,"primary",54.16,0.05,21.85,0,1.6578,0.462,1.3917,0,22.59,0.11,0,14.3878,0.04,0.1364,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"980","[12495] FRANCALANCI L. (1987)","samp. VLT 1523","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE","MELFI",40.9989,40.9989,15.2039,15.2039,"subaerial",NA,NA,"HAUYNOPHYRE",NA,NA,NA,NA,"HAUYNE",NA,NA,NA,NA,"primary",33.62,0.0092,28.52,0.088,0.67,5.43,0.04,0.03,3.8,17.07,0.04,1.65,0,0.29,NA,NA,NA,NA,NA,NA,NA,0,"FELDSPATHOID"
"981","[12496] GIANNETTI B. (1982)","samp. FS","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.278,41.278,13.9847,13.9847,"subaerial",NA,NA,"SYENITE, FOID",NA,NA,NA,NA,"NEPHELINE",NA,NA,NA,NA,"primary",44.49,0,33.64,0,0.44,1.9,0,0,3.83,16.28,0.289077714409897,7.92980000000001,0.1401,0.8162,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"982","[12496] GIANNETTI B. (1982)","samp. FS","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.278,41.278,13.9847,13.9847,"subaerial",NA,NA,"SYENITE, FOID",NA,NA,NA,NA,"SODALITE",NA,NA,NA,NA,"primary",36.95,0,30.06,0.026,0.7888,0.58,0,0,1.64,23.5,0.02,0.34,0.2556,7,NA,NA,NA,NA,NA,NA,NA,0.35,"FELDSPATHOID"
"983","[12496] GIANNETTI B. (1982)","samp. FS","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.278,41.278,13.9847,13.9847,"subaerial",NA,NA,"SYENITE, FOID",NA,NA,NA,NA,"HAUYNE",NA,NA,NA,NA,"primary",35.28,0,27.63,0.09,0.84807,5.28,0,0,3.19,16.03,0.02,7.68079999999999,0.04,2.54,NA,NA,NA,NA,NA,NA,NA,1.07,"FELDSPATHOID"
"984","[12496] GIANNETTI B. (1982)","samp. FS","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ROCCAMONFINA",NA,41.278,41.278,13.9847,13.9847,"subaerial",NA,NA,"SYENITE, FOID",NA,NA,NA,NA,"HAUYNE",NA,NA,NA,NA,"primary",38.93,0,42.63,0.032,0.7683,0.14,0,0,0.19,0,0,8.41419999999999,0,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
"985","[12502] KUEHNER S. M. (1981)","samp. SK 9","INTRAPLATE VOLCANICS","WYOMING CRATON / WYOMING / LEUCITE HILLS","ZIRKEL MESA",41.7861,41.7861,-108.9133,-108.9133,"subaerial",NA,NA,"WYOMINGITE",NA,NA,NA,NA,"LEUCITE",NA,NA,NA,NA,"primary",56.88,1.34,20.32,0,1.014437,0.026,0.323,0.013,21.21,0.08,0,7.77660000000002,0.1401,0.1327,NA,NA,NA,NA,NA,NA,NA,0.22,"FELDSPATHOID"
"986","[12502] KUEHNER S. M. (1981)","samp. SK 9","INTRAPLATE VOLCANICS","WYOMING CRATON / WYOMING / LEUCITE HILLS","ZIRKEL MESA",41.7861,41.7861,-108.9133,-108.9133,"subaerial",NA,NA,"WYOMINGITE",NA,NA,NA,NA,"LEUCITE",NA,NA,NA,NA,"primary",57.96,0.13,18.38,0.04,1.01,0.13,0.226,0.02,21.13,0.04,0,7.65579999999999,1e-04,0,NA,NA,NA,NA,NA,NA,NA,0.01,"FELDSPATHOID"
