"","id","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS","X1"
"48","512610","samp. K14-5F","SULFIDE","ARSENOPYRITE","PYROXENITE, GARNET, XENOLITH",0,0,0,0,39.337618101721,0.16,0,0,0.11,1.66,0,0,0,0,20.1127798188837,5.31710434074418,0.786025308488373,0,0,20.2418139534884,0,40.69,NA
"49","515239","samp. R10","SULFIDE","ARSENOPYRITE","VEIN, QUARTZ",0,0,0,0,50.0967025,0.51,0,0,0.51,0.63,0,0,0,0,8.30999964,40.13520868,0.75270136,0.22404762,0,21.67,0,42.45,NA
"50","515199","samp. BD3067","SULFIDE","ARSENOPYRITE","PERIDOTITE, XENOLITH",0,0,0,0,69.80370878,0.51,0,0,0.11,1.66,0,0,0,0,35.87425572,0.27541316,5.98855305,0,32.93113509,20.2,0,46.34,NA
"51","515227","samp. R14","SULFIDE","ARSENOPYRITE","VEIN, QUARTZ",0,0,0,0,49.80648712,0.51,0,0,0.01,1.66,0,0,0,0,5.99388948,41.5564657734,1.7546079,0.38585979,0,20.82,0,43.52,NA
"52","515240","samp. R10","SULFIDE","ARSENOPYRITE","VEIN, QUARTZ",0,0,0,0,47.7473399,0.16,0,0,0.11,0.2,0,0,0,0,5.80300128,42.7055645896,2.73362825,0,4.85833887,22.09,0,42.71,NA
"53","515237","samp. R10","SULFIDE","ARSENOPYRITE","VEIN, QUARTZ",0,0,0,0,49.30897504,0.16,0,0,0.51,1.66,0,0,0,0,8.95901952,38.6830302,2.4920518,0.1244709,0,21.04,0,43.09,NA
"54","512147","samp. B","SULFIDE","ARSENOPYRITE","NOT GIVEN",0,0,0,0,35.823633716,0.16,0,0,0.01,0.63,0,0,0,0,46.28821237452,10.015024,2.2123317,1.60567461,32.93113509,18.11,0,41.46,NA
"55","515232","samp. R10","SULFIDE","ARSENOPYRITE","VEIN, QUARTZ",0,0,0,0,50.05524316,0.51,0,0,0.51,0.63,0,0,0,0,0.2545176,0,0.90781887,0,0,21.74,0,42.39,NA
"56","514377","samp. 75-1-134.4/133.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,25.6081905378,0.21,0,0,0.51,1.66,0,0,0,0,0.3312546564,63.0654824426,0.057724057,0,0,28.5448,0,0,NA
"57","514358","samp. 67-3-76.2","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,29.9676401388,0.51,0,0,0.51,0.2,0,0,0,0,0.0722829984,64.786564317,0.0311506475,0.19915344,0.22621977,28.1397,0,0,NA
"58","514270","samp. 67-3-70.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,18.8669018538,0.51,0,0,0.51,0.63,0,0,0,0,0.0103079628,74.8168612286,0.0555625835,0.02489418,0.16158555,27.001,0,0.06,NA
"59","514240","samp. 75-1-130.5","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,24.119662034,0.21,0,0,0.01,0.63,0,0,0,0,0.055357578,67.0733698596,0.048823872,0.4978836,0,28.7096,0,0,NA
"60","514273","samp. 67-3-70.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,19.5787587216,0.16,0,0,0.51,0.63,0,0,0,0,0.0367777932,74.7776774472,0.0357278855,0.0001244709,0,26.9946,0,0,NA
"61","514216","samp. 81-1-178.6B","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,24.0804138588,0.21,0,0,0.51,0.63,0,0,0,0,0,65.3221177254,0.0385250865,0,0.24776451,24.4415,0,0,NA
"62","514192","samp. 81-1-178.6B","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,18.8188090194,0.51,0,0,0.51,0.63,0,0,0,0,0.3405445488,71.4063699932,0.0512396365,0,0.12926844,27.0437,0,0,NA
"63","514335","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,24.5042665114,0.51,0,0,0.51,1.66,0,0,0,0,0.0320692176,69.7212170174,0.009663058,0,0,26.677,0,0.13,NA
"64","514274","samp. 81-1-169.9","SULFIDE","BORNITE","NOT GIVEN",0,0,0,0,22.8146602086,0.51,0,0,0.51,0.63,0,0,0,0,0.1748535912,67.6238206162,0.0476795625,0,0.14004081,28.7428,0,0.12,NA
"65","514386","samp. 79-3-160.6/160.3","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,15.5381314452,0.51,0,0,0.51,1.66,0,0,0,0,0,78.765660004,0.037126486,0,0.14004081,26.4139,0,0,NA
"66","514220","samp. 79-3-150.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,14.6865566016,0.16,0,0,0.51,0.63,0,0,0,0,0.062356812,77.6315837238,0.00762873,0.03734127,0.017235792,27.9678,0,0,NA
"67","514226","samp. 79-3-150.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,16.2003753028,0.51,0,0,0.51,1.66,0,0,0,0,0.0380503812,72.7831854176,0.0316592295,2.06621694,0,28.1438,0,0,NA
"68","514347","samp. 67-3-76.2","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,29.5160097284,0.51,0,0,0.11,1.66,0,0,0,0,0.004454058,64.976223834,0.0324221025,0,0.0102337515,27.2956,0,0,NA
"69","514376","samp. 75-1-134.4/133.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,24.3175612836,0.21,0,0,0.01,0.63,0,0,0,0,0.04135911,66.19930864,0.038906523,0.17425926,0.22621977,28.2364,0,0.03,NA
"70","514382","samp. 79-3-160.6/160.3","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,13.3874972816,0.16,0,0,0.11,0.2,0,0,0,0,0.1370577276,78.132835675,0,0.0404530425,0,26.4665,0,0,NA
"71","514327","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,27.0436510864,0.21,0,0,0.51,0.2,0,0,0,0,0.129803976,61.034685951,0.086713231,0,0,26.4454,0,0.28,NA
"72","514302","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,26.0971343542,0.51,0,0,0.01,0.2,0,0,0,0,0,62.8701894746,0.0316592295,0.21160053,0.11849607,27.0345,0,0,NA
"73","514323","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,27.9922407856,0.21,0,0,0.11,0.2,0,0,0,0,0.0724102572,62.372317594,0.0413222875,0.0260144181,0,28.1213,0,0.014,NA
"74","514319","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,23.9670916628,0.21,0,0,0.51,0.63,0,0,0,0,0,68.9029895566,0.0448823615,0.01244709,0.22621977,27.3701,0,0,NA
"75","514336","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,27.8760164358,0.51,0,0,0.01,0.2,0,0,0,0,0,63.1399691836,0.067895697,0,0,27.6473,0,0.12,NA
"76","511844","samp. 5","SULFIDE","BORNITE","BASALT, ALKALINE",0,0,0,0,15.14647888,0.51,0,0,0.11,0.2,0,0,0,0,28.27690536,80.59590564,8.60775035,0,0.19390266,25.91,0,0,NA
"77","514295","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,19.3453426374,0.16,0,0,0.01,1.66,0,0,0,0,0.0003817764,71.9534406792,0.0606484035,0.1244709,0.1077237,27.7407,0,0,NA
"78","514291","samp. 81-1-169.9","SULFIDE","BORNITE","NOT GIVEN",0,0,0,0,21.313555705,0.21,0,0,0.01,1.66,0,0,0,0,0.045176874,72.485614017,0.075270136,0.17425926,0.22621977,27.8912,0,0,NA
"79","514243","samp. 75-1-130.5","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,24.911535428,0.51,0,0,0.51,1.66,0,0,0,0,0.0762280212,64.8206153986,0.0179275155,0.01244709,0,28.7433,0,0.56,NA
"80","514224","samp. 79-3-150.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,13.4144458526,0.51,0,0,0.11,0.2,0,0,0,0,0.0389411928,78.957823277,0.00762873,0.06223545,0.19390266,26.5814,0,0.55,NA
"81","514313","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,24.4480200068,0.51,0,0,0.51,1.66,0,0,0,0,0,67.0344364538,0.0703114615,0.492904764,0.08617896,27.5658,0,0.55,NA
"82","514284","samp. 81-1-169.9","SULFIDE","BORNITE","NOT GIVEN",0,0,0,0,21.4467783842,0.51,0,0,0.11,0.2,0,0,0,0,0.0635021412,72.967587047,0.051875364,0.51033069,0,26.7757,0,1.56,NA
"83","514199","samp. 81-1-178.6B","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,29.5278947392,0.16,0,0,0.01,0.63,0,0,0,0,0.2391192852,62.3052169332,0.0354735945,0.21160053,0,28.7727,0,0,NA
"84","514246","samp. 75-1-130.5","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,25.4037959916,0.21,0,0,0.01,1.66,0,0,0,0,0.1067701332,63.6434745152,0.033312121,0.18670635,1.077237,29.3999,0,0.03,NA
"85","514301","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,26.1500641116,0.16,0,0,0.01,0.2,0,0,0,0,0.0264698304,63.7470048258,0.027463428,0,0,27.3396,0,0,NA
"86","514228","samp. 79-3-150.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,14.392609881,0.21,0,0,0.01,1.66,0,0,0,0,0.0940442532,79.2076981258,0.0258105365,0,0.063556983,26.0106,0,0.12,NA
"87","514303","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,24.1855823846,0.16,0,0,0.01,1.66,0,0,0,0,0.004454058,63.4598240126,0.0596312395,0.4978836,0.0102337515,28.8699,0,0,NA
"88","514364","samp. 67-3-76.2","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,29.2936494682,0.16,0,0,0.11,0.2,0,0,0,0,0.5068718004,65.9102500098,0.082644575,0,1.077237,25.6862,0,0,NA
"89","514305","samp. 75-1-125.0","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,25.4590751116,0.51,0,0,0.11,1.66,0,0,0,0,0.0669381288,66.1269500916,0.0642084775,0,0,28.0146,0,0,NA
"90","514265","samp. 75-1-130.5","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,28.0809637732,0.51,0,0,0.51,0.2,0,0,0,0,0.6156780744,63.0399441314,0.0762873,0.52277778,0,29.3689,0,2.93,NA
"91","514369","samp. 75-1-134.4/133.4","SULFIDE","BORNITE","BASALT, OLIVINE",0,0,0,0,26.6257409392,0.16,0,0,0.11,0.63,0,0,0,0,0.0530669196,64.832257864,0.06102984,0.3734127,0,28.8002,0,0,NA
"92","514355","samp. 67-3-76.2","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,27.5013622,0.51,0,0,0.11,0.2,0,0,0,0,0.0633748824,63.5499592286,0.0781944825,0.51033069,0.16158555,27.5826,0,0,NA
"93","514361","samp. 67-3-76.2","SULFIDE","BORNITE","DIABASE, FERRO",0,0,0,0,23.9122271362,0.21,0,0,0.11,0.63,0,0,0,0,0.0027996936,72.8556691538,0.0558168745,0.06223545,0.1077237,26.3397,0,0.02,NA
"94","511812","samp. Q9335","SULFIDE","BORNITE","LHERZOLITE, SPINEL, XENOLITH",0,0,0,0,18.3803074,0.16,0,0,0.51,0.2,0,0,0,0,0.67447164,73.20982544,0.03814365,0,0,27.84,0,0.056,NA
"95","513103","samp. MB2","SULFIDE","CHALCOCITE","PERIDOTITE, PHLOGOPITE, XENOLITH",0,0,0,0,5.22387684,0.51,0,0,0.01,1.66,0,0,0,0,0.80173044,90.61092964,0.19071825,1.48120371,0.08617896,21.93,0,0,NA
"96","514534","samp. R32B","SULFIDE","CHALCOCITE","PERIDOTITE",0,0,0,0,0.64952966,0.21,0,0,0.11,0.63,0,0,0,0,0.11453292,97.69655912,0,0,0,20.22,0,0.03,NA
"97","514516","samp. AM14","SULFIDE","CHALCOCITE","PERIDOTITE",0,0,0,0,2.8330549,0.51,0,0,0.01,0.63,0,0,0,0,0.5138710344,120.3054758,0,0,0,0.05,0,0,NA
"98","511847","samp. 8","SULFIDE","CHALCOCITE","BASALT, ALKALINE",0,0,0,0,0.58043076,0.51,0,0,0.01,1.66,0,0,0,0,38.359620084,99.92490196,0.05594402,0.0404530425,0,20.88,0,0,NA
"99","514530","samp. E8B","SULFIDE","CHALCOCITE","PERIDOTITE",0,0,0,0,2.0038681,0.16,0,0,0.11,0.2,0,0,0,0,0.07635528,122.8718257,0,0,0,0.51,0,0,NA
"100","514515","samp. AM14","SULFIDE","CHALCOCITE","PERIDOTITE",0,0,0,0,1.71365272,0.21,0,0,0.51,1.66,0,0,0,0,0.4688214192,97.1457328,0.0425937425,0,0,19.49,0,0,NA
"101","513133","samp. MB2","SULFIDE","CHALCOCITE","PERIDOTITE, PHLOGOPITE, XENOLITH",0,0,0,0,5.83194716,0.21,0,0,0.11,0.63,0,0,0,0,0.90353748,97.94693472,0.08900185,0.1244709,0,20.94,0,0.2,NA
"102","511848","samp. 9","SULFIDE","CHALCOCITE","BASALT, ALKALINE",0,0,0,0,0,0.16,0,0,0.01,0.63,0,0,0,0,40.534472976,100.50076584,0.047043835,0,0.08617896,20.95,0,0.11,NA
"103","514507","samp. AM20A","SULFIDE","CHALCOCITE","CHROMITITE",0,0,0,0,1.3492251214,0.51,0,0,0.01,1.66,0,0,0,0,0.0755917272,97.29595816,0,0,0,20.64,0,0,NA
"104","514533","samp. R32B","SULFIDE","CHALCOCITE","PERIDOTITE",0,0,0,0,0.81536702,0.21,0,0,0.11,0.2,0,0,0,0,0,97.8342657,0,0,0,20.33,0,0,NA
"105","514512","samp. AM20A","SULFIDE","CHALCOCITE","CHROMITITE",0,0,0,0,1.8656703,0.51,0,0,0.51,0.2,0,0,0,0,0,96.31949332,0,0,0,20.35,0,0,NA
"106","514536","samp. R32B","SULFIDE","CHALCOCITE","PERIDOTITE",0,0,0,0,0.19347692,0.16,0,0,0.01,0.63,0,0,0,0,0,98.61043006,0,0,0,20.38,0,0.04,NA
